order_id,customer_name,customer_dob,customer_gender,order_date,order_cost,store_location
4690,Monica Ray,1970/01/06,F,2023/06/22,78.87,Suburbs
10012,Bruna Brown,1978/08/05,MALE,2021/04/27,34.82,Downtown
10405,Peter Baker,1996-10-20,MALE,2022/12/22,160.27,Suburbs
#6588,Marcia Perez,1974-06-16,F,2022-01-03,152.65,OutletCenter
#5756,Sarah Davis,1982-08-08,M,2023/07/04,53.51,Downtown
1824,Clara Pereira,1975-04-29,F,2022/10/12,48.77,AirportStore
5400,Amanda Perez,1981-05-13,F,2020-06-22,180.62,Suburbs
8970,Jason Green,2005-02-10,FEMALE,2022-05-03,59.27,OutletCenter
#1366,David Doe,1981-08-06,F,2023-10-14,41.02,AirportStore
5166,Diana Pereira,1995-10-13,MALE,2022-10-20,10.43,Downtown
6694,Mike Thomas,1980/07/26,F,2023/09/14,113.90,ShoppingMall
1822,John White,2000/03/12,M,2020/09/02,84.23,ShoppingMall
#4242,David Ray,1974-12-16,FEMALE,2021/07/05,72.51,OutletCenter
1618,Jack Brown,1976-10-03,FEMALE,2023/06/26,180.18,AirportStore
#6161,Amanda Black,1988/09/07,MALE,2021-07-02,184.42,Downtown
4555,Julia Kim,1981/09/21,M,2021/04/29,24.40,Suburbs
#1397,Sarah White,1973-12-17,MALE,2020-11-16,14.85,ShoppingMall
#10164,Jack Nguyen,1982-10-20,M,2021/03/17,53.27,Downtown
#5555,Anna Kim,1975/03/30,FEMALE,2021-05-24,196.51,Downtown
2076,Sarah Thomas,1999/04/09,F,2022/07/31,37.57,Suburbs
#6205,Karen Price,1980-01-31,M,2020/10/14,193.70,Suburbs
1326,Derek White,1971/01/25,MALE,2021-01-13,22.54,Suburbs
4443,Derek Schmidt,1975/10/25,F,2021/10/05,187.03,ShoppingMall
#10125,Monica Kim,2005/06/07,MALE,2022/09/18,37.34,AirportStore
6601,Anna Smith,1973/02/20,MALE,2023-02-17,167.23,OutletCenter
5459,Arthur Thomas,2001-05-01,F,2022-08-24,180.20,Downtown
8277,Amanda Hughes,1984/02/12,FEMALE,2023/03/31,147.21,AirportStore
2538,Jack Hughes,1998-12-10,F,2023-07-04,108.06,AirportStore
#5694,Jerry Young,1982/12/12,MALE,2021/11/27,97.17,AirportStore
8677,Samantha Hughes,1992-01-09,M,2023/12/14,120.73,AirportStore
#6051,David Smith,1971-08-11,M,2021/09/06,123.84,AirportStore
4677,Julia Baker,1977/06/08,FEMALE,2023-12-31,41.43,OutletCenter
#8285,Amanda Ray,2005/07/09,F,2022/07/21,159.80,AirportStore
#3409,Sarah Lee,1980/03/11,M,2023-12-09,36.83,OutletCenter
10477,Jason Hall,1990-03-31,M,2021/09/27,168.91,OutletCenter
5509,Peter Black,1980-04-02,MALE,2023-08-25,66.07,Downtown
#9713,Anna Hughes,1997-04-16,F,2020-06-28,121.85,Suburbs
#7220,Marcia Black,1991-04-02,M,2021-01-29,185.86,AirportStore
8450,Arthur Price,1991/11/05,M,2021/06/23,141.06,Downtown
#6130,Samantha Green,1978-07-08,MALE,2022-10-10,41.45,ShoppingMall
2632,Jane Johnson,1970/06/26,MALE,2022/05/14,32.52,Downtown
2893,Anna Black,1976-07-29,MALE,2021/01/22,96.81,Suburbs
#3553,Marcia Schmidt,1986/06/16,M,2020-08-12,44.17,ShoppingMall
8173,Joshua Smith,2001/09/02,M,2022/12/30,78.10,Suburbs
5235,Derek Nguyen,1979-11-29,F,2021-02-21,97.74,ShoppingMall
10608,Monica Ray,2000/11/22,F,2020-09-13,188.45,Suburbs
10658,Emily Scott,1978/11/30,FEMALE,2023-01-10,184.40,Suburbs
#10731,David Hall,1970-09-21,FEMALE,2023-11-22,115.98,AirportStore
8624,Monica Young,1997/06/10,MALE,2023-12-05,167.55,Suburbs
#4157,David Lee,1979/07/20,MALE,2023/07/17,143.29,ShoppingMall
#9372,Anna Hughes,1986-04-16,M,2020/01/24,186.82,AirportStore
#1127,Renan Ross,1974/04/15,F,2023/12/18,94.83,OutletCenter
2930,Marcia Thomas,1971/01/23,M,2023/01/22,164.09,ShoppingMall
8089,Arthur Johnson,1990-12-06,MALE,2023-06-11,35.35,Suburbs
#7647,Amanda Hall,1989/01/25,FEMALE,2020-04-27,114.90,Suburbs
5001,Jack Black,1985-09-01,M,2022/03/28,46.15,Suburbs
9152,Jason Black,1991-05-28,FEMALE,2020-11-11,185.17,ShoppingMall
#4862,Bruna Scott,1986-12-18,MALE,2021-04-20,109.51,Downtown
#3652,Monica Johnson,1986/09/13,MALE,2021-07-25,132.23,Suburbs
#10761,Jerry Young,1970/06/23,MALE,2023-02-04,43.07,ShoppingMall
8705,Philip Nguyen,1975-01-11,F,2020/01/27,165.96,OutletCenter
#10282,Emily Hall,1972-08-09,F,2021-07-26,101.27,AirportStore
#10847,Monica Hughes,1993/10/25,FEMALE,2021/09/03,82.64,ShoppingMall
6861,John Martins,1972-07-23,F,2022-05-14,174.81,OutletCenter
#7189,Sarah White,1996-01-23,FEMALE,2020/04/23,150.33,Downtown
8932,Robert Young,1984-08-26,MALE,2023-10-12,128.05,OutletCenter
3642,Renan Scott,1977/07/20,F,2021/09/16,152.39,Downtown
#4780,Philip Pereira,1971-08-05,M,2021/09/02,39.56,ShoppingMall
6330,David Taylor,1978/11/10,F,2021/03/09,155.23,AirportStore
#4671,Jason Pereira,1974-04-26,FEMALE,2021-12-16,188.72,OutletCenter
6147,Samantha Price,1977/05/18,FEMALE,2023/07/06,24.72,AirportStore
#8792,Philip Brown,1987-06-12,F,2022-03-27,142.90,Suburbs
#4072,Sarah Thomas,1988-02-13,F,2022-11-06,97.62,ShoppingMall
#2091,Diana Wilson,1995-02-26,MALE,2023/09/29,37.51,Downtown
7421,Arthur Carter,2000/10/29,FEMALE,2020/11/22,100.08,Suburbs
9419,Lisa Davis,1990/05/31,M,2022/11/24,168.49,Suburbs
#7943,Karen Black,1982/05/26,F,2020/09/23,91.98,AirportStore
#10873,Julia Young,1990/05/27,FEMALE,2022-10-01,49.40,ShoppingMall
1421,Samantha Brown,1988-03-15,F,2023-09-28,34.78,OutletCenter
2151,Anna Baker,1995/03/17,M,2020-10-18,77.90,OutletCenter
2530,Melissa Davis,1996/12/14,FEMALE,2023/11/02,111.39,OutletCenter
7861,Renan Johnson,1970/09/28,MALE,2023/11/10,100.85,AirportStore
#2664,Anna Thomas,1982-02-22,FEMALE,2021-12-02,167.72,OutletCenter
10021,Robert Rocha,1970/08/30,FEMALE,2021/09/12,157.38,OutletCenter
#2801,David Black,1992/11/12,MALE,2021/09/12,138.26,Suburbs
8895,Philip Smith,1992/09/18,M,2021/05/28,29.86,OutletCenter
2289,Karen Perez,1971-05-07,F,2021/02/22,172.51,ShoppingMall
#4933,Monica Baker,2005/03/23,M,2022/05/06,188.80,OutletCenter
9452,Jack White,1998-04-08,F,2022-11-20,53.67,Suburbs
#9398,Karen Martins,1993-01-31,FEMALE,2023/05/04,197.63,Downtown
#1851,Monica Martins,2000-02-03,FEMALE,2021/12/05,130.73,Downtown
5485,Arthur Smith,1986/03/15,F,2023-11-28,38.80,AirportStore
3887,Jane Schmidt,1993-05-31,FEMALE,2023/10/19,31.81,Suburbs
1803,Robert Taylor,1970/03/25,FEMALE,2023/07/26,85.29,ShoppingMall
6631,Amanda Nguyen,1978/10/16,FEMALE,2020-07-28,133.93,OutletCenter
#2534,John Smith,1979-12-23,F,2022-03-16,59.10,Downtown
#2903,Joshua Schmidt,1995/01/27,FEMALE,2023-12-17,57.11,Downtown
#1569,Arthur Green,1994-12-28,M,2021/12/04,15.39,Downtown
#3233,Jerry White,1995/06/26,FEMALE,2022/12/21,181.70,ShoppingMall
3246,Jason Hall,1981/03/31,F,2023/08/15,120.87,ShoppingMall
4991,Derek Rocha,1986/12/03,MALE,2022-06-29,135.81,OutletCenter
#10209,David Ross,1987/11/23,F,2023-04-16,126.37,OutletCenter
#5974,Robert Baker,2005/11/24,MALE,2022/08/09,184.86,OutletCenter
3323,John Davis,1995-04-24,F,2023/11/24,35.92,Suburbs
#1385,Jason Davis,1976-12-02,M,2021-06-10,198.43,Downtown
#3716,Anna Martins,1986/09/01,FEMALE,2022-09-23,104.52,Downtown
#5290,Jerry Clark,2002-12-27,M,2020/07/19,142.64,Downtown
5176,Robert Martins,1999-12-01,MALE,2022/11/14,116.92,ShoppingMall
4825,Peter Lee,1980-08-20,FEMALE,2020/10/10,173.04,AirportStore
2574,Jack Nguyen,1983-07-25,M,2022/09/30,58.43,Downtown
2778,Lisa Green,1986-02-26,M,2021/06/23,99.87,Downtown
#2637,Jerry Hall,1975/01/03,FEMALE,2023/05/10,194.12,AirportStore
#6032,Peter Doe,1979/12/22,FEMALE,2022-09-12,82.87,ShoppingMall
5268,Derek Carter,1970-11-24,MALE,2020-05-23,82.01,ShoppingMall
#3888,Julia Lee,1978-12-26,MALE,2020-08-09,45.08,ShoppingMall
6964,Arthur Scott,1999/02/16,MALE,2023-05-05,128.31,ShoppingMall
#4622,David Hall,1991-04-28,M,2023-01-17,84.30,Suburbs
3306,Amanda Ross,1985/07/14,F,2023-12-07,71.56,ShoppingMall
#4867,Anna Doe,1997-10-18,F,2020-10-15,156.83,OutletCenter
2364,David White,2005-05-24,FEMALE,2021/04/02,50.67,OutletCenter
#3276,Renan Taylor,1977-04-24,M,2022-05-04,175.96,AirportStore
#8472,Emily Smith,2000-10-24,F,2022-03-02,123.24,OutletCenter
10383,Monica Taylor,2002/03/21,F,2021/11/09,171.12,Suburbs
#6598,Emily Carter,1988-04-08,F,2022-09-27,185.24,Downtown
2359,Amanda Davis,1973/04/10,M,2022/03/13,56.70,Suburbs
#3157,Renan Kim,1987-08-07,F,2023/12/09,149.45,Downtown
9277,Joshua Johnson,1985-01-23,MALE,2022-04-11,79.04,AirportStore
#2635,Monica Perez,1999-08-16,MALE,2022-10-20,22.46,AirportStore
#6607,Diana Scott,1996-03-04,FEMALE,2021-07-02,57.60,Suburbs
7461,Monica Thomas,1997/08/12,MALE,2023/11/25,41.88,OutletCenter
2942,Jason Baker,1998-02-27,FEMALE,2023/11/09,65.62,Suburbs
7298,Karen Young,1970/02/09,M,2022/12/09,13.27,Downtown
4921,Diana Scott,1993-04-01,FEMALE,2022/05/14,32.51,ShoppingMall
#4354,Joshua Young,1998/03/16,M,2021-09-27,188.59,Suburbs
7283,Monica Ross,1979-04-15,FEMALE,2020/08/03,142.74,AirportStore
4935,Joshua Green,1981/01/14,FEMALE,2022/02/06,15.81,Suburbs
#8710,Renan Hughes,1993/11/12,MALE,2022-08-04,127.11,Suburbs
9610,Diana Ray,1978-12-24,M,2021-03-09,26.60,Suburbs
#7996,Clara Hughes,1970-05-31,FEMALE,2021/11/15,124.16,ShoppingMall
3406,Arthur Clark,2001-04-28,FEMALE,2022/10/13,175.71,AirportStore
#7450,Robert Black,1971/11/09,MALE,2020-12-28,55.54,Downtown
1559,Karen White,1972/08/15,MALE,2023/03/30,191.14,AirportStore
#4993,Philip Johnson,1975-02-24,F,2021/07/20,152.52,Downtown
#5033,Jack Young,1971-12-24,M,2023-05-27,35.17,Suburbs
8957,Robert Kim,2002/11/11,M,2021-07-03,53.85,ShoppingMall
#2969,Diana Wilson,1988-09-18,FEMALE,2021/04/08,86.17,OutletCenter
7980,Emily Wilson,1997-10-21,FEMALE,2023/11/21,81.78,Suburbs
3712,Mike Rocha,1976/09/17,F,2023/11/24,63.60,ShoppingMall
7419,Bruna Schmidt,1993-01-09,MALE,2020/11/17,81.08,OutletCenter
#10680,Robert Brown,1971/11/16,FEMALE,2020/03/30,197.21,ShoppingMall
4449,Jane Wilson,1994-03-17,M,2021-04-22,161.43,Downtown
2728,Jerry Price,1999/10/06,FEMALE,2023-10-11,72.19,Suburbs
3169,Joshua Clark,1980/05/12,M,2022-02-20,20.40,ShoppingMall
#6225,Emily Hughes,1972-01-01,F,2023/06/24,187.87,Downtown
#10645,Sarah Doe,1979-04-25,F,2023-10-13,71.95,Downtown
#7436,Monica Ross,1987/08/05,F,2021-04-17,22.23,AirportStore
#6135,Jason Wilson,1992-12-02,M,2022-08-21,150.51,Suburbs
#4993,John Martins,2001-06-22,F,2021-06-12,176.40,Suburbs
#3137,David Martins,1976-08-11,M,2022-07-02,166.73,Suburbs
#1006,Arthur Kim,1998-11-30,MALE,2021-05-11,79.76,Suburbs
4586,Karen Hall,1979/04/01,F,2020-10-21,62.51,ShoppingMall
8400,Clara Thomas,1979-04-18,M,2023/03/01,156.06,Downtown
#3563,Anna Schmidt,1971-09-03,F,2022/10/22,36.95,AirportStore
5766,Julia Carter,2003-10-29,FEMALE,2021/08/24,172.58,ShoppingMall
10232,Jason Black,1982-04-25,MALE,2023-12-15,150.30,AirportStore
#4395,Emily Martins,1995-04-05,F,2020-12-13,14.64,Downtown
#7002,Diana Rocha,1982/05/21,F,2022-09-07,185.90,OutletCenter
#3898,Bruna White,1984-09-05,MALE,2022-12-31,41.32,OutletCenter
10696,Michelle Brown,1998-09-07,MALE,2021/03/06,164.58,AirportStore
#8642,Julia Martins,2001/03/07,M,2020-08-06,46.12,OutletCenter
9604,Jerry Hall,1995-07-28,FEMALE,2022/09/15,119.38,OutletCenter
#8998,Diana Black,1999-07-07,MALE,2021-05-13,22.23,Downtown
7840,Jason Hughes,1970-12-18,FEMALE,2022/12/09,92.58,Suburbs
8790,Monica Green,1973/06/06,MALE,2021/04/14,89.18,AirportStore
#1507,Peter Ross,1998-07-03,M,2022-01-10,192.11,AirportStore
7526,Michelle Taylor,1970-02-20,MALE,2023-09-28,175.98,AirportStore
8527,Michelle Clark,1991-09-24,M,2022/07/26,161.83,OutletCenter
#6298,Clara Rocha,1984-04-03,MALE,2020/03/25,127.62,ShoppingMall
#6334,Karen Smith,1991/01/15,FEMALE,2021/08/03,76.95,Suburbs
#9314,Robert Nguyen,1993-10-01,MALE,2023-06-14,118.79,OutletCenter
#3289,Lisa Lee,2002-07-22,M,2022-11-16,126.01,ShoppingMall
6475,Peter Martins,1992/09/29,M,2023-03-18,90.36,Suburbs
#8258,Arthur Martins,1981-03-26,F,2022-11-12,182.65,Downtown
#9137,David Ross,1997-03-04,F,2021/02/17,49.00,Suburbs
3778,Samantha Ray,1990-11-10,MALE,2021/04/10,190.44,OutletCenter
#5308,Robert Kim,1988/09/01,FEMALE,2023/01/28,20.04,Suburbs
#6801,Arthur Doe,1992/08/31,M,2020-05-19,180.07,Suburbs
#1080,Lisa Scott,1998-10-01,FEMALE,2023-07-18,105.32,Suburbs
10433,Emily Thomas,1997/08/20,FEMALE,2021-06-05,194.03,Suburbs
4274,Peter Nguyen,2004/11/29,MALE,2020-11-26,180.88,ShoppingMall
1525,Lisa Martins,1984/08/21,MALE,2022/08/22,15.14,AirportStore
2679,Sarah Rocha,1996-10-22,MALE,2021/11/29,85.70,AirportStore
9049,Melissa Johnson,1991-06-26,FEMALE,2023/05/30,162.31,Suburbs
8196,Derek Pereira,1975-11-04,MALE,2023/07/08,32.03,AirportStore
6212,Anna Taylor,1994/08/05,MALE,2023-01-09,26.39,Downtown
#3085,Michelle Clark,1994/09/12,FEMALE,2021/02/26,122.69,ShoppingMall
#2410,David Taylor,1972-10-04,FEMALE,2021-01-17,71.68,OutletCenter
4080,Sarah Black,1996-07-21,FEMALE,2023/03/20,175.83,AirportStore
#6433,Jack Ray,2000/06/05,F,2021-11-20,51.78,AirportStore
#1817,Jason Young,1978/10/02,MALE,2023-10-25,16.10,Downtown
#8297,Jerry Martins,1994/08/26,FEMALE,2023/08/13,21.01,ShoppingMall
#2534,Bruna Schmidt,1981/03/04,M,2022-10-17,30.63,OutletCenter
#4664,Marcia Kim,1971/01/12,M,2023/03/22,115.57,ShoppingMall
9694,Jack Ray,2002/02/17,FEMALE,2021-05-06,190.61,Downtown
2054,Samantha Young,1975-01-09,M,2021-11-23,118.79,OutletCenter
10827,Monica Scott,1978/03/14,MALE,2020-12-19,43.37,ShoppingMall
7663,Arthur Smith,2001-12-21,MALE,2023/01/10,87.56,OutletCenter
9839,Jack Perez,1978/05/25,FEMALE,2023-03-04,151.96,Downtown
2402,Marcia Hughes,1995/05/25,M,2021/06/05,12.29,Downtown
5557,Samantha Rocha,1997-07-31,FEMALE,2021-04-20,39.11,Suburbs
#6039,Robert Rocha,1972/06/03,M,2022/06/10,150.50,ShoppingMall
#7449,Karen Taylor,1972-08-30,FEMALE,2020-10-05,121.90,ShoppingMall
#6112,Melissa Schmidt,1996-03-08,MALE,2021-06-18,17.45,Suburbs
#5862,Renan Schmidt,1981/06/04,FEMALE,2020-12-24,194.47,OutletCenter
#7566,Jason Black,1981/11/15,M,2022/08/08,19.97,Suburbs
#7626,Jane Pereira,2000-12-21,F,2023-10-05,91.80,OutletCenter
#2183,Amanda Kim,1999/09/22,M,2023-07-14,99.02,OutletCenter
6418,Samantha Lee,1999-09-08,FEMALE,2020-01-08,179.81,OutletCenter
#3413,Jerry Hughes,1979/01/29,M,2023/09/19,81.41,ShoppingMall
#4200,Philip Doe,1990/10/16,MALE,2021/12/25,178.40,ShoppingMall
8593,Jerry Ross,1983-11-14,M,2020/10/11,158.40,AirportStore
6182,Lisa Black,2005-01-14,MALE,2020-03-29,37.91,AirportStore
#7317,Arthur Black,1972-11-10,FEMALE,2022-05-26,86.15,ShoppingMall
10716,Marcia Thomas,2005-10-01,F,2020-01-07,147.56,Downtown
#3479,Amanda Nguyen,1998/09/18,M,2021-12-27,40.16,OutletCenter
2162,Amanda Taylor,1985/01/14,M,2020/08/22,28.98,Suburbs
1501,Julia Ray,1979-02-07,M,2023/10/16,139.97,OutletCenter
7452,Amanda Perez,1998/11/08,MALE,2021-11-11,142.72,Suburbs
#6253,John Lee,1973/08/30,MALE,2022-07-27,113.38,ShoppingMall
#2288,Amanda Ray,1972/04/26,F,2021-05-04,189.97,Suburbs
6687,Jane Green,1997/08/31,M,2020-05-15,66.77,ShoppingMall
#9346,Jane Lee,1995/02/27,FEMALE,2020-09-07,64.40,AirportStore
#2542,Julia Nguyen,1992-03-03,MALE,2020/01/20,199.43,ShoppingMall
#1797,Joshua Taylor,1983/07/10,M,2023-07-27,10.39,AirportStore
2625,Joshua Taylor,1997-03-03,M,2021-12-10,78.75,Downtown
8776,John Green,1975-10-08,F,2022/01/03,135.28,AirportStore
4185,Michelle Davis,1996/11/29,F,2023-03-26,197.48,Downtown
6914,Karen Ross,2004/04/20,MALE,2021/10/15,93.13,Suburbs
#1070,Diana Green,2003/06/12,M,2021-10-23,171.91,Downtown
2955,Monica Taylor,1997/05/31,M,2020/07/31,101.58,AirportStore
9633,Joshua Nguyen,1986/03/23,F,2023/10/28,182.82,Suburbs
#5891,Jerry Wilson,1988-10-20,FEMALE,2022/08/31,141.28,OutletCenter
2513,David Davis,1993/01/05,M,2023-08-17,46.81,Downtown
1067,Jerry Kim,1981/05/02,F,2021/02/09,43.26,ShoppingMall
#1304,Diana Johnson,1979-06-28,F,2023/03/14,49.23,Downtown
#6996,Robert Scott,1985-06-15,F,2023/11/29,58.30,AirportStore
10674,Clara Martins,1998-08-16,MALE,2022/05/05,108.34,OutletCenter
1984,Derek Schmidt,1981-10-09,MALE,2020-06-19,33.58,Downtown
5500,Jerry Ray,1972/04/15,FEMALE,2022/06/19,132.56,ShoppingMall
2060,Samantha Black,1984-01-21,M,2020-04-18,161.97,ShoppingMall
8331,Michelle Clark,1996/09/10,M,2022/03/13,176.44,AirportStore
7744,David Clark,1973/12/22,F,2020-11-15,128.11,OutletCenter
#9538,Joshua Thomas,1970/02/07,MALE,2022/09/26,194.16,Downtown
#4510,Michelle Black,2001-03-20,MALE,2023-05-18,40.35,ShoppingMall
7734,Lisa Schmidt,1970/09/16,FEMALE,2023/10/11,86.15,AirportStore
#6304,Samantha Carter,1983-07-05,MALE,2022/09/26,105.33,Suburbs
#9192,Emily Thomas,2000-04-14,MALE,2020/08/08,88.89,ShoppingMall
#5038,Bruna Clark,1997-04-28,F,2020-01-17,12.48,OutletCenter
#7950,Mike Ross,1995-12-13,M,2023-07-21,195.93,AirportStore
10999,Robert Baker,1998/08/30,F,2023-03-14,21.21,Suburbs
9606,Marcia Lee,1976/08/07,MALE,2020/07/24,58.42,Suburbs
#4997,Lisa Black,1996-01-27,MALE,2021/06/17,17.55,OutletCenter
4316,Jason Schmidt,1979-01-26,M,2020-07-03,168.95,ShoppingMall
9663,Melissa Rocha,1979/05/28,FEMALE,2020-11-18,183.91,Suburbs
9687,Michelle Martins,2000/03/18,MALE,2022/07/03,153.03,Downtown
#10712,Marcia Martins,1993-04-01,F,2020/09/28,71.73,Downtown
#9437,Amanda Lee,1999-09-30,F,2021-10-26,28.15,OutletCenter
3641,Jane Wilson,1987/08/21,MALE,2021-12-06,166.72,Downtown
4131,Jason Doe,1975-02-18,FEMALE,2021/04/30,52.41,OutletCenter
7994,Diana Price,2001/06/02,MALE,2023-04-12,115.64,Suburbs
2313,Joshua Doe,1972/11/14,M,2023/05/03,92.98,Suburbs
#6987,Anna Smith,1982-04-30,FEMALE,2023-10-26,12.70,AirportStore
3717,Anna Johnson,1980/02/09,F,2020/11/03,163.94,Downtown
2360,Diana Carter,1975-01-25,M,2023/07/16,56.78,ShoppingMall
3902,Robert Hughes,1984/08/22,MALE,2021/02/15,17.52,OutletCenter
10714,Emily Davis,1995/05/01,FEMALE,2020-12-12,189.74,Suburbs
#5257,Monica Schmidt,2001/01/09,F,2021/09/24,14.80,ShoppingMall
9564,Clara Hall,1971/07/04,M,2020/06/02,173.15,OutletCenter
5910,David Johnson,1996-12-02,MALE,2023/03/30,140.42,ShoppingMall
#10189,Diana Doe,1977/05/05,M,2020/08/26,77.00,AirportStore
1879,Joshua Hughes,1995/12/15,F,2021/04/16,82.86,AirportStore
10812,Lisa Thomas,1991/03/27,F,2021/05/06,187.89,OutletCenter
#10057,Sarah Rocha,1975/12/25,FEMALE,2023/03/03,103.27,Downtown
6105,Sarah Ross,1995-07-29,M,2020-03-08,177.44,OutletCenter
7161,Emily Clark,1980/10/30,FEMALE,2022-04-30,80.43,AirportStore
#7718,Bruna Nguyen,1997/10/20,M,2023-07-30,161.98,ShoppingMall
8817,Bruna Carter,2001/12/27,FEMALE,2022/10/07,169.43,ShoppingMall
9871,Diana Green,1990/03/30,MALE,2020/10/07,106.85,ShoppingMall
#5909,Melissa Young,1978-12-01,F,2022-02-03,174.95,OutletCenter
#2320,Renan Carter,1990-08-22,M,2021/03/27,59.15,ShoppingMall
1918,Philip Ray,1992/11/26,FEMALE,2023-06-21,46.70,Downtown
2756,Joshua Davis,2004-12-13,MALE,2022/10/09,150.74,OutletCenter
6046,Samantha Baker,1993/07/11,M,2020/02/05,157.02,ShoppingMall
#10546,John Green,1976-12-03,M,2020-02-03,84.80,ShoppingMall
2493,Lisa Rocha,1979-12-21,M,2020/02/25,190.17,AirportStore
4187,Jane Hall,1983/12/19,FEMALE,2021-11-09,105.91,AirportStore
#2626,David Black,1978-09-11,MALE,2020-11-11,98.78,AirportStore
#5920,Amanda Ross,1983-02-23,M,2023/12/07,188.43,OutletCenter
10518,Jack Scott,2005-06-02,MALE,2021-09-12,132.53,Downtown
#1180,Clara Perez,1998/03/04,FEMALE,2023-09-30,42.24,ShoppingMall
#10785,Melissa Green,2003/05/04,FEMALE,2023/08/01,57.29,AirportStore
#5191,Melissa Wilson,1973/04/24,FEMALE,2023/09/14,133.62,OutletCenter
#9025,Michelle Perez,1985-08-19,FEMALE,2023-09-04,77.86,Suburbs
2091,Philip Martins,1974-10-05,FEMALE,2023-11-01,183.89,Suburbs
#4602,Jerry Ray,1972-11-14,FEMALE,2021-04-03,17.54,AirportStore
#9939,Arthur Carter,1981/10/25,M,2020/05/08,162.79,Suburbs
#7483,Emily Clark,1978/03/21,M,2023/10/07,157.99,ShoppingMall
8836,Melissa Ross,1984-08-01,FEMALE,2021-02-26,182.02,AirportStore
10228,Jason Taylor,2004-07-20,MALE,2023-07-29,17.38,Downtown
#9070,John Rocha,1973/04/08,F,2020-07-22,157.86,Downtown
#8020,Mike Ross,1977-10-26,M,2022/05/15,152.48,ShoppingMall
6452,Jason Green,1982-02-27,MALE,2023-04-08,107.77,OutletCenter
8768,Julia Thomas,1998-02-15,F,2023-08-23,90.21,OutletCenter
#4777,Jack Wilson,1985/08/14,M,2022/09/16,35.58,OutletCenter
#10677,Jerry Martins,2003-03-20,FEMALE,2021-02-24,101.64,Suburbs
9731,Samantha White,2004/08/20,F,2021-11-19,25.38,OutletCenter
#4471,Philip Price,1996-05-29,MALE,2022-07-16,128.09,ShoppingMall
1242,Diana Scott,1993-01-13,FEMALE,2023/10/30,123.54,Suburbs
#7989,Diana Hughes,1989/08/08,F,2020/03/13,142.56,ShoppingMall
1223,Robert Wilson,1998-02-25,MALE,2022-10-07,136.79,Downtown
#2158,Mike Young,1999-08-10,F,2021/10/18,104.43,AirportStore
1446,John Pereira,1981-05-28,MALE,2020/07/22,39.26,Suburbs
#7663,Lisa Hall,2002/03/29,M,2020-06-03,18.64,AirportStore
#8096,Anna Martins,2000/06/02,MALE,2021/09/29,47.69,OutletCenter
#6105,Peter Martins,1974/08/07,FEMALE,2023/03/26,93.77,ShoppingMall
9295,Robert Thomas,1990/01/15,M,2021/09/08,173.81,Downtown
#4405,Monica Wilson,2000/10/05,F,2023/02/21,140.79,ShoppingMall
1527,Sarah Ray,1992/05/16,M,2022/08/12,142.81,AirportStore
#5260,Derek Thomas,1981-11-08,MALE,2020/01/14,142.08,Suburbs
#10312,Jane Scott,1998-01-01,M,2021/03/02,43.34,Downtown
8847,Peter Brown,1981/07/17,MALE,2022/05/24,40.78,Downtown
2925,Diana Davis,1992-12-28,F,2023-10-27,149.38,OutletCenter
7354,Anna Price,2004/12/19,M,2022/04/03,57.67,AirportStore
#10906,Jerry Schmidt,1993/09/11,FEMALE,2022/06/17,158.72,OutletCenter
6897,Jason Wilson,1987-03-16,FEMALE,2020-02-20,13.92,Downtown
#7288,Renan Nguyen,1977/10/30,M,2020-05-06,12.66,Suburbs
#1962,Bruna Green,1982/07/30,M,2023-07-13,120.94,Suburbs
#7338,Samantha Smith,1984/01/26,FEMALE,2022/07/18,180.74,ShoppingMall
10293,Peter Nguyen,1990-06-13,FEMALE,2021-06-26,12.44,AirportStore
#6297,Lisa Nguyen,2003/07/06,FEMALE,2021/07/06,39.96,OutletCenter
#10567,Jason Brown,1988-05-16,M,2022-01-09,44.81,AirportStore
#5106,Clara Pereira,1998/08/10,F,2022-03-08,125.65,Suburbs
#1429,Marcia Ray,2005/07/22,MALE,2021/04/26,12.76,OutletCenter
5613,Philip Davis,2002/12/09,F,2023-12-31,26.91,Suburbs
7142,Jason Brown,1980/10/18,MALE,2021/01/11,172.79,Suburbs
#9938,Clara Pereira,1974/05/21,MALE,2021/11/22,74.71,OutletCenter
#7913,Marcia Hall,1992-04-20,FEMALE,2023/06/14,138.72,Suburbs
9322,Karen Pereira,1996/11/27,F,2022-04-13,127.63,OutletCenter
#4381,David Kim,1974/03/27,M,2020/01/07,90.52,Suburbs
9177,Derek Hughes,2003-03-25,MALE,2022-07-05,37.44,OutletCenter
4571,Arthur Smith,2005-02-20,F,2021-07-16,135.20,OutletCenter
9154,Arthur Baker,1981-07-10,MALE,2020-03-17,194.05,OutletCenter
6075,Clara Kim,1982-01-15,MALE,2021/05/02,192.18,AirportStore
#6945,Arthur Ross,1971/04/10,M,2023-04-24,67.27,Suburbs
6759,Joshua Nguyen,2005/05/04,FEMALE,2023-04-18,46.37,AirportStore
1081,Jane Martins,1971/01/26,F,2021/01/21,66.42,ShoppingMall
9257,Marcia Wilson,1973-04-24,MALE,2022/04/08,141.61,OutletCenter
#9438,Clara White,1972/03/14,M,2020/03/14,44.33,Downtown
#5106,Peter Wilson,1977-08-21,FEMALE,2022/08/30,26.42,Suburbs
