order_id,customer_name,customer_dob,customer_gender,order_date,order_cost,store_location
8167,mike carter,1989-03-08,FEMALE,2021-03-12,180.26,AirportStore
#4422,RENAN BLACK,1978/01/30,FEMALE,2023/04/13,115.73,OutletCenter
#4213,JACK DOE,2004/07/19,MALE,2022/04/12,193.27,OutletCenter
6780,LISA ROCHA,1994-08-22,MALE,2020-11-07,106.53,ShoppingMall
#1502,jULia leE,1991-11-19,MALE,2022-05-09,21.99,AirportStore
#5677,diana lee,1978-02-13,FEMALE,2022/09/24,39.63,OutletCenter
10384,MONICA HUGHES,1984/02/28,FEMALE,2020/06/24,156.04,AirportStore
5948,JULIA PEREZ,1997-12-29,F,2022-04-15,188.84,OutletCenter
2134,JACK HUGHES,1975-05-20,F,2021-01-23,44.56,Suburbs
7249,JASON BAKER,1989-01-18,MALE,2020-07-26,102.29,ShoppingMall
#9989,MARCIA JOHNSON,1993-02-20,M,2021-09-07,145.88,OutletCenter
4960,RENAN BAKER,1987/09/14,FEMALE,2021/04/12,24.07,Suburbs
8867,ANNA DAVIS,1980/08/03,F,2023/06/18,89.67,ShoppingMall
#4926,JACK PEREZ,1993/06/21,MALE,2021/08/26,88.21,Suburbs
#5603,SaMAnTha rOcha,1993/03/12,MALE,2021/04/10,30.10,ShoppingMall
8827,JaNe DAVIS,1976-11-23,F,2021-01-09,153.53,Suburbs
#9506,bRuna JOhNsON,1991-10-21,F,2021-03-11,70.86,Downtown
7712,robert price,1997-07-21,FEMALE,2020-02-21,38.62,OutletCenter
3017,jason ray,1982/07/25,F,2022/04/16,18.27,Suburbs
8686,jack taylor,1989-09-10,MALE,2023/04/14,87.67,AirportStore
5497,MIKE PEREIRA,1971/01/06,M,2023-12-03,180.09,AirportStore
9001,sarah smith,2005-04-21,FEMALE,2023/10/06,87.67,ShoppingMall
#9462,LISA WHITE,1985-04-03,MALE,2023/08/12,139.78,Downtown
#9194,peter hughes,2005/09/09,MALE,2020-05-19,102.73,AirportStore
8875,SaRaH DoE,2000/11/24,FEMALE,2022/07/26,103.20,Suburbs
3673,DAVID BLACK,1984/04/12,MALE,2023-02-04,27.18,OutletCenter
#5413,julia perez,2004/04/23,F,2023-05-27,58.15,Suburbs
9148,lisa young,1983/12/15,M,2022-12-16,135.70,Suburbs
8844,PHILIP WHITE,1999-04-17,M,2020-10-29,163.58,OutletCenter
9786,michelle nguyen,1971-01-20,FEMALE,2022/06/04,108.29,AirportStore
9339,DAvId CArTer,1970-01-24,MALE,2023-12-27,143.48,Downtown
2782,sarah schmidt,2005-06-08,MALE,2020/02/15,196.75,OutletCenter
1387,KaRen SchMiDT,2004-09-30,MALE,2020-09-11,196.99,OutletCenter
#5372,phIlip tAylOR,1998/12/03,F,2021-05-12,58.27,Downtown
#2132,JASON JOHNSON,2002-01-30,F,2022/12/18,21.22,Downtown
#3653,joHn roSs,1995-02-02,F,2023/09/02,98.67,Suburbs
#8923,mike pereira,1998/04/30,F,2023-12-28,95.30,Suburbs
#10080,peter hughes,1982-11-04,MALE,2022/01/12,21.20,ShoppingMall
8296,JACK WHITE,1991/03/15,MALE,2020-11-09,137.96,Suburbs
#5657,CLARA KIM,1989/05/18,MALE,2020/10/03,160.56,ShoppingMall
#5478,JOHN THOMAS,1971/12/29,FEMALE,2023-10-16,110.05,Downtown
#4110,ROBERT SCHMIDT,1997/04/19,M,2022/08/17,72.52,OutletCenter
1078,sARAh smiTh,1971-11-14,F,2023/05/25,57.27,Suburbs
#6488,CLARA SMITH,1988-04-04,FEMALE,2022-10-27,176.51,OutletCenter
7591,karen davis,1994/11/05,F,2023/09/10,161.81,OutletCenter
6966,JULIA RAY,1970-02-22,FEMALE,2023/02/16,49.26,OutletCenter
#9114,JOSHUA CLARK,1993/02/13,F,2020/04/03,69.31,Downtown
#1554,julia black,2000/08/22,MALE,2023-03-04,169.45,Downtown
#5453,DEREK MARTINS,1996-03-30,M,2020/03/25,86.76,AirportStore
2937,aMAndA grEEn,2002/05/11,F,2021-02-07,146.16,OutletCenter
#3788,jane baker,1976-02-16,MALE,2020-07-29,185.11,ShoppingMall
6074,mArCIA haLL,1976-05-26,MALE,2023/06/13,197.78,Suburbs
#6625,JuLiA KiM,1979-05-27,MALE,2020/06/19,17.98,ShoppingMall
#6210,anNA bakeR,1972-12-01,FEMALE,2021-04-21,68.94,OutletCenter
#2367,annA peREIRA,1971-04-09,FEMALE,2021-09-11,105.88,Downtown
#6902,ARTHUR PRICE,1997/08/24,M,2020/01/23,65.81,AirportStore
5236,joShuA LEE,1975/01/25,M,2023/12/17,68.43,AirportStore
#9915,EMILY RAY,1972-10-20,M,2021-07-14,65.33,ShoppingMall
3811,DEREK RAY,1975-02-23,FEMALE,2023/04/29,92.51,OutletCenter
#5214,dAVID rOCHA,1978-10-31,MALE,2022/07/30,10.07,Suburbs
#4869,monica smith,1974-08-30,M,2020-04-08,65.68,Suburbs
3244,DEREK PEREIRA,1976-08-09,FEMALE,2021-09-19,129.39,ShoppingMall
5426,michelle smith,2000/05/07,M,2023/09/29,77.48,ShoppingMall
#6200,SARAH JOHNSON,2005/10/15,FEMALE,2022/01/24,73.78,Downtown
4107,SAmAnthA hAlL,2005-12-05,F,2023/09/30,119.54,Downtown
4628,brUnA lee,2000-03-04,FEMALE,2023-07-12,97.19,AirportStore
2643,monica clark,1984/12/18,FEMALE,2023/10/15,158.99,OutletCenter
#2729,jane kim,2000/09/08,FEMALE,2022-02-25,165.85,AirportStore
9840,EMILY HALL,2004-08-03,F,2023-05-29,151.80,OutletCenter
3963,diana thomas,2003/04/10,M,2023/05/08,157.07,OutletCenter
1058,BRUNA MARTINS,1976/04/05,F,2023-12-03,160.52,OutletCenter
#8801,DAVId Carter,2003-10-27,M,2022/01/13,182.68,Downtown
9554,rENan DOE,1977-12-14,MALE,2022-10-17,73.59,Suburbs
#1602,EMILY KIM,1983-08-01,F,2022-07-01,112.56,AirportStore
9210,emily carter,1977/08/25,F,2021/04/20,112.63,OutletCenter
#9927,john pereira,1970-07-30,F,2020/08/18,47.34,Downtown
3064,jane schmidt,1992-03-30,FEMALE,2020-08-26,143.64,ShoppingMall
9079,MARCIA YOUNG,1984-08-13,M,2020-07-14,178.19,Downtown
#2191,clara smith,1977-08-17,F,2023/03/17,173.69,Suburbs
#2113,JERrY haLl,1974/03/31,F,2022/05/17,115.72,ShoppingMall
#5253,JERRY SCOTT,1994/07/05,FEMALE,2021/04/19,150.44,Suburbs
7445,jason ross,1993-12-25,MALE,2022/01/13,141.60,Downtown
#5459,DAVId WHITe,1984-04-21,FEMALE,2020-04-06,196.24,Suburbs
4950,KAREN SMITH,1975-07-08,F,2021-11-30,60.81,AirportStore
6253,DEreK caRTER,1980/07/13,MALE,2022/05/17,57.63,Suburbs
#2086,CLara nGuYeN,1976/08/13,M,2023-05-31,45.22,OutletCenter
#1950,LISA PEREIRA,1971-09-30,MALE,2021/03/22,113.45,OutletCenter
10164,jack pereira,1993-02-24,F,2020-08-20,114.46,Downtown
9349,anna schmidt,1983-11-21,MALE,2023/11/20,76.71,OutletCenter
7942,peter black,1975-03-06,MALE,2020-09-04,37.55,ShoppingMall
#5872,PhILIp sCoTT,1989-05-26,M,2021-11-25,69.84,OutletCenter
7313,LISA WHITE,1984-03-25,F,2022/09/09,74.65,Downtown
#10449,LISA SCOTT,1992/04/20,M,2021-05-20,69.74,Downtown
3963,julia hall,1998-11-02,M,2020/02/07,24.19,ShoppingMall
6170,DEREK GREEN,2001/03/26,FEMALE,2020/06/27,33.44,Downtown
2684,jerry scott,1998/10/17,MALE,2021-11-29,17.52,OutletCenter
#1409,MIKE DOE,2005/12/26,MALE,2022-12-18,74.23,Downtown
#1923,renan perez,1983-07-13,FEMALE,2022/10/02,25.30,AirportStore
10352,PhilIP doe,1998-07-31,F,2022-12-15,142.92,AirportStore
4980,amanda nguyen,2004-02-17,FEMALE,2022-09-11,105.45,Suburbs
#5745,ARTHUR PEREZ,1991/02/10,MALE,2021-03-02,67.12,Suburbs
2643,MARCIA GREEN,1979/11/11,FEMALE,2020-09-13,163.10,ShoppingMall
#2617,JULIA JOHNSON,1975-10-12,MALE,2021/11/04,112.79,Suburbs
5102,RobERT HAll,1983/01/15,MALE,2021/09/15,128.75,Downtown
3181,ANNA GReeN,1970-01-02,F,2023-09-12,80.83,ShoppingMall
1726,RENAN JOHNSON,1981-11-11,FEMALE,2022/06/24,24.84,OutletCenter
8586,michelle white,1979/11/15,F,2020/04/17,172.62,AirportStore
#6316,EmiLy HUgHes,1985-07-17,M,2020-12-05,130.16,ShoppingMall
8275,DeREk WILsoN,1974-06-13,F,2021/07/28,87.24,AirportStore
#10590,john carter,1999-12-16,MALE,2022-02-28,48.62,ShoppingMall
10169,KAREN NGUYEN,1972-08-29,FEMALE,2023/09/26,99.62,AirportStore
7995,CLArA doE,1977/10/17,FEMALE,2023-05-18,65.18,AirportStore
5679,MELISSA KIM,1974/04/23,F,2022-03-31,24.93,ShoppingMall
#3551,MONICA THOMAS,1979-11-09,F,2022-01-14,41.60,ShoppingMall
4457,DEREK JOHNSON,1990/09/28,FEMALE,2020/06/30,60.01,ShoppingMall
#2848,DEREK RAY,1985/04/06,M,2023-10-25,110.35,Suburbs
8369,MelIsSA PriCE,1975-08-21,F,2023-03-12,113.88,ShoppingMall
2019,monica price,1997-06-16,F,2020-01-03,152.89,Suburbs
#5205,JASON ROSS,1992/02/14,MALE,2022-02-13,179.90,Suburbs
#10515,philip doe,1982/05/21,FEMALE,2020-07-17,76.54,Suburbs
6399,peter johnson,1975-06-18,F,2021-06-14,156.30,AirportStore
#9868,LISA ROSS,1976-01-24,M,2023-09-20,119.85,OutletCenter
5908,PHILIP ROSS,1977-12-09,MALE,2020-02-14,130.51,ShoppingMall
#7269,philip doe,1976/01/24,F,2021/06/25,49.07,Downtown
#4722,david schmidt,2001-04-15,FEMALE,2021-03-28,103.70,Downtown
1835,lisa perez,2000/07/08,F,2023/07/22,162.23,ShoppingMall
5475,rEnAN THOMaS,1982-11-11,M,2022/11/25,185.30,Suburbs
#9685,SARAH CARTER,1999/03/28,F,2021-09-26,39.31,Downtown
#6204,MARCIA GREEN,2004-05-17,F,2023-02-08,126.75,OutletCenter
#9050,samantha carter,1989-02-24,F,2020/03/07,63.84,OutletCenter
#6590,RENAN RAY,1972-11-05,M,2023/09/12,19.47,AirportStore
2723,kARen bLAck,1990/05/04,FEMALE,2023/08/27,43.62,AirportStore
#6562,jane price,1974/02/04,M,2022/09/26,77.28,OutletCenter
4062,AmaNdA RAY,1972-03-18,F,2022-01-14,31.95,ShoppingMall
7430,ClArA yOUNG,1989-08-02,F,2020-10-31,111.57,OutletCenter
#8772,JACK nGUyEn,1986-04-02,F,2023/10/23,140.21,Downtown
#3819,KaReN hugHes,1996/02/06,FEMALE,2022-04-07,50.59,ShoppingMall
3954,melissa davis,1980-07-04,F,2021-12-15,176.57,Suburbs
9250,MOnICA HugHES,1976-12-29,F,2023/03/12,23.24,Suburbs
3205,JACK THOMAS,1991/12/15,M,2020/11/18,87.25,Suburbs
1221,rObErT ross,2003/04/29,MALE,2020-07-30,63.61,Downtown
2915,jaCk sMiTH,1979-09-27,M,2021-11-02,81.35,Downtown
#2082,SAMANTHA ROSS,1983-11-29,MALE,2021/06/13,33.55,Downtown
#10180,julia black,1991-07-10,M,2023-12-13,12.38,Suburbs
5988,marcia hall,1982-06-01,FEMALE,2021/12/02,42.08,OutletCenter
#2690,joshua hughes,1982/03/06,M,2021-10-09,155.62,AirportStore
6997,aMAnDA roSS,2002/09/13,F,2020/04/18,149.84,Downtown
#4284,amanda ray,1994-01-05,F,2021/06/04,122.66,Downtown
#2801,DIANA PRICE,1971-12-06,FEMALE,2023/03/19,196.34,OutletCenter
10654,JOSHUA KIM,1979/09/07,MALE,2020/02/20,89.47,AirportStore
#8355,jane TaYlOR,2003-04-25,M,2020/07/17,124.58,ShoppingMall
1128,DIANA MARTINS,1973/01/02,F,2020-12-15,190.12,Suburbs
5389,ANNA DOE,2005-07-12,M,2021/10/20,72.59,ShoppingMall
7015,monica clark,1982-08-26,FEMALE,2020-01-20,149.11,OutletCenter
8949,michelle wilson,1974-11-22,FEMALE,2023-03-18,82.99,ShoppingMall
8066,BRUNA PeREz,1975/06/14,F,2023-11-09,194.92,OutletCenter
#2104,renan martins,1997-04-23,MALE,2020-06-04,45.31,Suburbs
4600,julia hall,1991/12/01,F,2023-09-10,71.02,Downtown
8749,karEN WIlsOn,1995/08/30,MALE,2023/08/17,29.44,Suburbs
10311,PHILIP DAVIS,1982/08/01,F,2020/04/23,178.77,Suburbs
#10460,JerRy lEe,2003/06/03,FEMALE,2020-09-01,147.07,OutletCenter
#4770,claRa GREEn,2005/10/14,F,2023-01-31,189.21,AirportStore
8979,DEREK NGUYEN,2000/10/07,FEMALE,2022-05-13,93.15,AirportStore
1455,cLaRA tHOMAS,1985/06/24,MALE,2022-06-17,119.59,AirportStore
#8981,jaCK hAll,1997/12/13,FEMALE,2022/10/08,66.08,OutletCenter
#5054,DerEk wIlsON,1985/12/30,MALE,2021-07-06,159.97,Suburbs
#4852,saMaNtHA SMiTh,1987-11-08,M,2022/06/24,164.42,ShoppingMall
8326,julia johnson,2001-04-08,MALE,2022-03-19,27.31,Downtown
3842,BRUNA BAKER,1986-03-23,M,2021-10-20,28.85,ShoppingMall
#5899,MICHELLE JOHNSON,2003/08/06,FEMALE,2022-09-07,33.53,Downtown
5660,KArEN pEreiRA,1995/05/02,M,2022-01-13,41.42,Suburbs
1662,joshua ray,1991-08-16,F,2023/04/26,89.35,OutletCenter
#1337,philiP gREEn,1990-02-17,MALE,2020/03/02,27.09,Suburbs
#1592,michelle nguyen,1976-05-14,M,2021/08/28,45.98,ShoppingMall
4965,PETER YOUNG,1982/10/15,F,2023-06-19,12.85,Suburbs
#6583,marCIa nGuyEN,2004/02/20,F,2023/07/24,29.42,Downtown
3915,anna rocha,1981-12-06,MALE,2021/05/16,150.12,ShoppingMall
3382,jason ross,2000-10-30,MALE,2022-06-24,192.48,Downtown
#6872,marcia brown,1999/02/14,F,2022/01/08,104.77,Suburbs
1330,DIANA BLACK,2004-07-25,M,2021-01-25,118.46,AirportStore
#3656,john white,1986/10/18,F,2021/05/19,160.52,AirportStore
5018,JeRry HuGheS,1975-08-01,FEMALE,2020/01/18,149.79,Downtown
2647,JASON SCOTT,1985-03-15,FEMALE,2022/05/03,170.58,Suburbs
6656,ROBerT maRtinS,1991-03-09,MALE,2020-01-18,63.81,Suburbs
2554,EmilY ThOmAS,1990-03-06,M,2020/04/24,22.48,Suburbs
#9941,jason clark,1993-08-01,M,2021-04-17,149.12,ShoppingMall
3784,philip hughes,1987/07/09,MALE,2020/02/22,186.66,Downtown
#7173,DEREK SMITH,2005-10-12,MALE,2023/11/14,91.36,ShoppingMall
9161,karen baker,1974/06/17,MALE,2022-03-29,83.24,Suburbs
3521,melissa baker,1992-06-13,M,2022-06-01,15.79,ShoppingMall
7587,david rocha,2003-06-09,M,2023/03/04,71.06,Downtown
#4847,jane baKeR,1974-08-28,MALE,2021/03/15,115.71,Suburbs
8285,michELLE PEREIRA,1976-05-13,F,2023-07-23,79.79,Downtown
#2094,JULIA SMITH,2003-04-15,F,2020/05/28,73.57,Downtown
#6424,anna KiM,1989-05-03,F,2021/06/03,190.12,AirportStore
10778,MikE HugheS,2000/08/11,F,2023/01/10,193.77,OutletCenter
#2367,arthur price,2005-05-13,M,2021/12/25,21.77,ShoppingMall
#6677,jeRrY peReZ,1979-08-09,F,2022/01/15,110.23,Suburbs
2796,john taYLoR,1999-09-19,F,2023/11/25,109.00,Suburbs
#4305,PETER PRICE,1972-01-29,M,2020/06/07,139.00,OutletCenter
#1627,artHUR GrEeN,1985/10/14,M,2020/05/06,23.33,OutletCenter
#1450,PhilIp tAYLOr,1971/05/10,FEMALE,2021-09-30,11.07,OutletCenter
4965,brUnA haLl,1975-03-20,F,2021/08/18,25.11,AirportStore
10151,eMiLy DoE,1972-12-05,MALE,2020/12/06,57.28,Suburbs
#5957,EmILy WILSoN,1994/04/13,M,2023/08/02,86.81,Suburbs
#2881,sAmANTHa DAvIS,1991-11-04,F,2022/05/21,197.21,ShoppingMall
#5642,MElISsA PricE,2000-10-31,MALE,2022/08/25,61.93,Downtown
5684,KAREN HUGHES,1980-06-29,MALE,2022/07/02,147.03,AirportStore
#1389,jason green,1989/11/28,FEMALE,2023-09-09,179.42,Suburbs
3762,jAck gReEn,1984-10-08,MALE,2021-04-24,28.66,Suburbs
3092,renan johnson,2003/07/25,MALE,2020/11/16,64.58,Suburbs
2525,lisa clark,1978/04/04,F,2020-03-24,33.39,ShoppingMall
#8066,claRA ScHMIDt,1986/11/03,F,2023/09/30,52.25,Suburbs
#1372,JOSHUA CARTER,1977/06/17,F,2023/03/15,56.74,OutletCenter
#4706,KAREN LEE,2003-07-22,MALE,2021-10-23,144.68,Suburbs
#4039,JOHN TAYLOR,1998/06/15,FEMALE,2020-11-16,48.39,ShoppingMall
#4689,JULIA dAVis,1990-09-01,F,2020/10/12,110.81,ShoppingMall
#5919,MELISSA BROWN,2004-01-10,MALE,2020/03/31,128.10,Suburbs
#4453,PeteR SCott,1992-01-26,MALE,2022/11/19,188.70,Downtown
8927,arthur doe,1981/11/04,F,2022/10/10,27.73,Downtown
2787,LisA youNG,2002-10-23,MALE,2020/03/19,11.70,ShoppingMall
#2227,MIKE THOMAS,1977-05-11,F,2023/07/24,11.53,Suburbs
#10753,ARTHUR DAVIS,1980-03-05,F,2020-09-01,33.05,ShoppingMall
#6074,anna ray,1979/05/29,FEMALE,2023-04-11,131.43,AirportStore
4085,PETER CARTER,1998/10/01,MALE,2021/07/10,150.79,Downtown
4614,PETER CARTER,1974-05-28,F,2020-04-09,189.44,AirportStore
#9526,AnnA YoUNg,1991-08-07,F,2023/08/19,81.16,Downtown
2918,JUlia sCOtT,1980/11/02,M,2023-01-15,192.64,OutletCenter
#10359,arthur price,1986/10/30,FEMALE,2023/11/09,45.16,Downtown
#8932,KaREn roCHa,1985-09-20,MALE,2020/03/23,55.25,OutletCenter
#4645,PETER WHITE,1999/03/05,MALE,2022/06/18,26.33,ShoppingMall
4291,KAREN HUGHES,1971/11/01,FEMALE,2021-01-31,90.51,Downtown
1478,derek doe,1988-07-24,M,2022-02-08,110.76,OutletCenter
10319,JACK WILSON,1986/11/11,FEMALE,2022/05/03,170.03,AirportStore
3355,BRUNA HUGHES,1977-07-07,F,2022-01-19,73.97,Downtown
#4655,MONICA THOMAS,1988-09-30,F,2023-01-03,86.18,Downtown
#2568,MELISSA RAY,1976-04-29,M,2023-09-19,54.66,Suburbs
9352,BRUNA DAVIS,1988-12-12,F,2021-11-22,80.66,OutletCenter
#5161,JASON ROCHA,1989/03/21,M,2020/05/07,86.71,ShoppingMall
4712,ARTHUR ROSS,1991-01-01,FEMALE,2021/05/15,128.72,OutletCenter
8584,emily green,1979/03/03,F,2020/03/04,96.49,Suburbs
7260,JOSHUA NGUYEN,2005/02/03,MALE,2020/10/09,33.07,OutletCenter
#4352,derek black,1999-07-01,MALE,2020/03/26,97.75,Downtown
#4306,arthur green,1979/11/30,FEMALE,2022/11/21,191.58,AirportStore
#6136,john carter,1996-07-13,M,2023/09/19,170.96,Suburbs
#9089,diana white,2000-12-02,M,2023/01/15,125.38,Downtown
5363,EMILY TAYLOR,2000/07/01,F,2020-05-25,156.22,Downtown
#7719,jOSHuA Brown,2003-09-25,F,2021/04/22,143.28,Downtown
#10919,KAreN YoUNg,2000/07/21,MALE,2020/08/01,149.70,AirportStore
#4762,PEtER johnson,1987-08-03,MALE,2023/03/13,94.74,OutletCenter
#3386,JOSHUA JOHNSON,1975/10/23,F,2020-11-23,119.87,Suburbs
10260,monica taylor,1989/10/07,MALE,2021/05/13,163.13,AirportStore
6197,jane brown,1995/07/05,F,2022/02/12,189.82,ShoppingMall
#2503,roBERT wHITE,2004-09-12,FEMALE,2022/02/23,105.81,Suburbs
8321,dAvID nGUyen,2004-06-25,M,2021-02-25,126.87,Suburbs
2228,melissa taylor,1979/07/21,FEMALE,2020/06/21,26.07,AirportStore
#6450,melissa wilson,1973/02/28,M,2023-05-16,100.97,ShoppingMall
#3898,jOshUa tHOmAS,1981-12-15,M,2020-05-28,170.23,Downtown
#4714,EMILy YOuNG,2004/03/17,F,2021/09/21,44.53,OutletCenter
#10072,robert pereira,2003/06/05,M,2022-06-13,83.00,Suburbs
7332,JOSHUA ROCHA,1979/05/07,FEMALE,2023/08/22,94.64,Downtown
5753,RobeRT Ross,1980-02-13,FEMALE,2020/01/03,159.22,Suburbs
1015,amanda young,2001-04-15,FEMALE,2021/03/30,30.18,Downtown
7455,sARAh ROCHa,1995-12-06,M,2022/07/14,159.92,OutletCenter
#10531,EMILy pricE,1998/10/29,F,2021-02-04,176.74,AirportStore
6256,mOnica BaKeR,1998/06/14,F,2020-03-07,197.08,Downtown
#8070,JANE PEREZ,1993-11-29,M,2023/04/01,21.13,OutletCenter
#4770,BRUNA pEreZ,2004-11-15,M,2020-08-04,165.13,ShoppingMall
#8196,sAMAntHa BakeR,1983/03/20,FEMALE,2020-03-17,158.72,ShoppingMall
10504,jack schmidt,2003-01-06,FEMALE,2021/09/06,29.92,OutletCenter
#9722,DEREK DAVIS,1987-01-18,MALE,2021/02/23,179.37,ShoppingMall
#1651,JERRY SMITH,1999-03-04,MALE,2022-06-25,89.67,ShoppingMall
#3844,SARAH JOHNSON,1973/12/31,F,2022/01/04,120.28,ShoppingMall
3478,lisa wilson,1998/08/01,MALE,2022/04/10,88.89,OutletCenter
4777,MARCIA MARTINS,2000/04/20,FEMALE,2020-11-03,74.88,ShoppingMall
#9573,MONICA GREEN,1984/03/18,F,2021-02-23,61.99,OutletCenter
5782,EMILY SCHMIDT,1999-07-09,F,2022/02/06,63.43,ShoppingMall
#6977,AMANDA TAYLOR,1973/06/18,F,2023-12-04,114.45,ShoppingMall
#4533,JOHN SCHMIDT,1982-03-06,MALE,2021-05-06,186.01,Downtown
2745,MICHELLE SCHMIDT,1989/10/11,M,2023-09-12,105.40,Downtown
#6055,MaRcIa roSs,2005/01/07,MALE,2020/05/27,142.78,Suburbs
#5273,AmAnda ROcHa,1973-12-01,MALE,2020/01/03,18.68,Suburbs
7452,peTeR bLack,1983-06-15,M,2022/03/24,32.56,Suburbs
3761,pEtER pereira,1994-05-13,FEMALE,2022-11-21,106.58,AirportStore
1148,jOSHUA ScoTt,2002/05/15,F,2022-06-05,168.01,ShoppingMall
1983,DIANA DOE,1993/11/20,FEMALE,2022/03/14,73.13,Suburbs
#6818,mIKe rOSs,1983/11/20,M,2020-01-21,196.87,Suburbs
10285,john pereira,2004/10/20,MALE,2023-04-06,53.22,AirportStore
#3511,jOhN NGUYEn,1979/12/20,FEMALE,2021/03/12,167.47,OutletCenter
7807,MICHELLE SMITH,1971/05/03,FEMALE,2022-11-17,77.78,OutletCenter
6658,DEREK TAYLOR,1996-12-16,MALE,2021/11/23,67.26,AirportStore
#10499,amanda pereira,1977-07-03,FEMALE,2021/08/04,45.83,Suburbs
9873,anna ray,1983-12-17,F,2020/01/26,40.73,OutletCenter
#7613,JOSHUA BLACK,1993-06-09,MALE,2022/11/03,75.30,OutletCenter
9247,diana hughes,1995-01-11,FEMALE,2022/09/09,37.35,AirportStore
7707,DiAnA DoE,1999-11-07,F,2020/11/12,23.92,ShoppingMall
1296,jANE DAvIS,2004/10/21,MALE,2022-04-02,117.71,Downtown
2461,JACK TAYLOR,1980-04-27,MALE,2021-05-07,169.96,OutletCenter
5660,john PeReIrA,1980-03-28,MALE,2021/11/23,121.75,Downtown
#3964,dAvid TAYlOR,1989-10-30,MALE,2022-11-21,25.65,ShoppingMall
10071,DEREK BROWN,1992-03-24,MALE,2023-08-01,30.86,ShoppingMall
3193,EmiLy BrowN,1977-07-31,FEMALE,2021/10/21,74.43,OutletCenter
#4376,DIANA SCHMIDT,1987/07/08,F,2021/07/17,26.28,OutletCenter
8856,MARCIA SCOTT,1971-11-12,F,2021/10/16,70.75,ShoppingMall
#3931,DAviD JohNsoN,1987/11/20,F,2020-03-31,152.10,ShoppingMall
4872,JULIA BROWN,1993-04-05,FEMALE,2023-04-16,137.01,Downtown
#9478,monica davis,1991-12-31,MALE,2021/07/14,47.58,AirportStore
4139,MELISSA PEREIRA,1978/06/23,M,2020-10-23,53.30,OutletCenter
1680,marcia kim,1999/08/07,M,2022/08/05,155.51,OutletCenter
1714,clara hAll,1992-11-26,M,2021/04/13,199.11,AirportStore
4865,julia perez,1988/06/10,FEMALE,2022/07/17,12.64,AirportStore
#10371,renan young,1997/02/13,FEMALE,2023-08-31,97.19,Downtown
6558,diana smith,1972-03-20,FEMALE,2023-08-08,140.73,Suburbs
5204,sarah baker,1994-01-22,M,2021-12-09,84.89,Suburbs
4767,emily doe,1995-03-01,F,2020/07/24,87.29,ShoppingMall
8945,JaSON BRoWN,1981-02-09,FEMALE,2021/01/27,123.37,OutletCenter
8540,JANE ROCHA,1971-11-04,F,2023/10/27,32.30,Downtown
9374,PETER WILSON,1990/11/12,M,2021-04-17,59.76,Downtown
5767,clara white,1985/02/27,FEMALE,2023-11-09,190.21,OutletCenter
#3501,JERRY CARTER,1980/11/06,FEMALE,2023/11/21,29.15,Downtown
10392,arthur green,1971-08-19,M,2020-04-07,71.06,OutletCenter
10623,bRUNA CArTer,1971/10/05,F,2020-07-02,118.09,ShoppingMall
5200,MIKe SMiTh,1997/04/22,FEMALE,2020-05-01,139.99,AirportStore
9343,ANNa gREen,1998-04-26,MALE,2021/03/14,82.35,OutletCenter
1766,KAreN tAYlOR,1995-12-14,FEMALE,2022-06-03,103.90,AirportStore
#3249,renan white,1999/12/01,F,2020-05-11,164.92,Downtown
#1501,RoBERt MaRtiNs,1981-04-24,F,2021/04/29,37.50,AirportStore
#1948,JOSHUA NGUYEN,1995-01-08,MALE,2022-01-08,34.60,Suburbs
#10408,joHn MARTiNs,1999/07/16,MALE,2020-02-21,115.23,OutletCenter
6718,MIKE PEREIRA,1995-02-16,FEMALE,2022-11-08,125.70,Suburbs
9108,jeRry sCHmIDT,1987-12-10,FEMALE,2022-09-23,171.61,Downtown
1299,KAREN LEE,1985/08/26,F,2021-09-06,142.54,Suburbs
#8086,MIke pereIRa,1988-10-20,F,2020-02-09,189.33,ShoppingMall
5921,robert clark,2004-04-11,MALE,2020-03-10,116.91,AirportStore
10781,david doe,1997/03/29,MALE,2023/10/30,127.71,Suburbs
#7139,ANnA sChMIDt,1987/05/06,MALE,2023/12/15,132.34,Downtown
#1608,julia clark,2005/06/08,FEMALE,2021-03-26,193.99,AirportStore
1070,MICHELLE RAY,1993/10/10,M,2022-05-15,45.11,OutletCenter
1330,MIKE HUGHES,2002/05/13,MALE,2023-12-12,135.24,AirportStore
6297,PETER YOUNG,1997-04-28,M,2023/02/19,23.37,AirportStore
#2059,EMiLY DoE,1989-07-25,M,2020/05/27,163.81,OutletCenter
6376,JACK THOMAS,2004/12/31,FEMALE,2020/01/20,147.45,Suburbs
1816,JANE SCOTT,1985/09/23,M,2022-02-27,37.24,Suburbs
7771,ANnA DOe,2002/02/08,MALE,2021/04/05,28.81,Suburbs
#2768,saMANtha DOE,1985-02-16,F,2021-08-21,59.81,Suburbs
#4949,ANNA LEE,1976/10/04,F,2023/06/20,98.39,AirportStore
#5262,amanda johnson,1978/02/14,F,2022/09/23,159.45,Suburbs
#9791,JOSHUA ROCHA,1983-09-20,FEMALE,2021-05-01,24.33,ShoppingMall
#6073,pEter RAy,1976-08-09,MALE,2020-08-01,185.33,ShoppingMall
#2214,CLARA SCHMIDT,1983/07/24,F,2022/06/29,151.02,Downtown
#4779,JOshua dOe,1986-08-23,M,2023-04-21,91.91,Suburbs
