order_id,customer_name,customer_dob,customer_gender,order_date,order_cost,store_location
9084,Julia Martins,1994-06-11,FEMALE,2022/01/13,109.44,OutletCenter
#5944,Marcia Hall,1980-05-05,FEMALE,2021-08-20,101.05,Downtown
#3333,Jerry Black,1983/06/03,MALE,2023/06/13,162.39,AirportStore
10877,Jack Carter,1998-02-28,FEMALE,2023-02-24,193.74,Suburbs
#8167,Karen Hughes,1980-04-11,M,2021-06-17,18.91,ShoppingMall
#9031,Michelle Smith,1972-05-23,FEMALE,2021-02-02,124.03,OutletCenter
#1822,Marcia Nguyen,1978/10/20,MALE,2022-11-05,48.32,AirportStore
10425,Derek Johnson,2001-05-23,F,2022/11/12,15.23,Downtown
#9442,Jerry Green,1987/09/22,M,2021-11-12,102.35,Downtown
10413,Robert Clark,1988-04-30,F,2023-12-02,124.94,Downtown
2790,Monica Hughes,2004/03/01,FEMALE,2021-04-23,78.59,Downtown
#4144,Arthur Brown,1972/12/24,FEMALE,2023-06-01,180.38,OutletCenter
4739,Karen Wilson,1981/05/15,FEMALE,2023/06/13,95.12,OutletCenter
3655,Monica Young,1973-06-20,FEMALE,2020/12/25,51.82,Downtown
7205,Marcia Hall,1996/06/19,MALE,2022/10/09,156.13,Suburbs
5416,Jack Wilson,1998-04-30,M,2023-02-24,33.27,Suburbs
2059,Samantha Baker,1986-09-03,FEMALE,2021/11/28,122.29,AirportStore
3121,Jack Ross,1987/10/08,FEMALE,2020/08/19,14.92,ShoppingMall
#3270,Arthur Green,1995/07/01,FEMALE,2022/10/16,138.67,AirportStore
#4983,Peter Hughes,2002/05/14,MALE,2022/12/16,66.45,OutletCenter
#3824,Mike Taylor,1980/01/26,MALE,2022-04-28,184.58,ShoppingMall
10302,Robert Ross,2004-04-08,MALE,2020-02-03,62.64,ShoppingMall
3033,Karen Carter,1973/10/30,FEMALE,2020-01-18,132.49,Downtown
1052,Marcia Pereira,1975-07-01,FEMALE,2022/03/07,87.34,Downtown
1418,Michelle Price,1980/11/08,FEMALE,2021-08-29,172.40,Suburbs
9722,Robert Schmidt,1976/04/15,FEMALE,2020-04-05,66.73,OutletCenter
#8501,Renan Kim,1975/09/16,MALE,2023/04/08,180.88,ShoppingMall
#5401,Sarah Scott,1974/08/25,MALE,2022-06-24,117.95,Downtown
#7412,Karen Pereira,1992-08-02,FEMALE,2023/08/21,68.04,OutletCenter
7455,Renan White,1987/01/15,FEMALE,2023/04/10,169.91,Downtown
5350,Lisa Ross,1978-03-02,M,2021/04/07,103.63,AirportStore
3192,Bruna Brown,1970-10-06,FEMALE,2020-03-29,150.70,Downtown
8252,Peter Davis,1970/04/17,MALE,2022-02-14,175.43,OutletCenter
10934,Robert Smith,1991/11/10,M,2022/08/20,111.78,Suburbs
9548,Derek Thomas,1980-11-13,FEMALE,2020/03/02,174.75,AirportStore
7257,Joshua Taylor,1979-06-08,M,2022/10/02,145.98,OutletCenter
#9032,Lisa Doe,1991-07-20,M,2020-08-19,26.04,Suburbs
#1654,Robert Johnson,1984/11/17,M,2023-08-04,131.35,ShoppingMall
6835,Anna Davis,1978-04-27,M,2020/07/15,150.92,Downtown
6517,Sarah Smith,1970/05/27,MALE,2021/09/29,184.44,ShoppingMall
9358,Mike Hall,1999-06-04,F,2023/07/01,186.04,Suburbs
7928,Sarah Perez,1984/02/29,M,2022-05-28,30.16,Suburbs
#8520,Michelle White,1993/03/04,M,2023/03/31,100.64,OutletCenter
#8543,Bruna Thomas,1985-05-17,FEMALE,2020/10/29,136.95,OutletCenter
#5260,Julia Kim,1998/07/30,F,2021/05/16,16.58,OutletCenter
#3697,Jane Clark,1972/04/13,F,2022/08/23,86.01,ShoppingMall
5214,Peter Martins,1989/09/19,F,2022/11/16,130.82,OutletCenter
7438,Michelle Taylor,2002-01-18,FEMALE,2023/08/07,54.63,AirportStore
#10902,Amanda Ray,1975-06-16,F,2023/10/16,21.47,AirportStore
9024,Amanda Carter,1994/09/03,M,2020-02-21,103.54,Suburbs
9678,Anna Scott,1978/12/01,F,2021/01/02,132.91,AirportStore
3046,Renan Ross,1996-10-06,M,2022-01-30,34.73,Downtown
8823,Marcia Green,1979/03/01,FEMALE,2020-12-25,151.27,ShoppingMall
#2469,Mike Rocha,1984/02/20,M,2021-03-13,64.12,OutletCenter
1490,Diana Taylor,1978-09-24,MALE,2023-05-23,192.43,Suburbs
#10351,Arthur Price,2004/10/28,M,2020-12-31,68.20,OutletCenter
4347,Philip Perez,1992-11-24,MALE,2022/12/27,86.63,AirportStore
#9984,Clara Ross,1996-05-20,MALE,2021/04/27,68.97,OutletCenter
2420,Anna Wilson,2001-12-12,F,2023-07-10,107.64,ShoppingMall
#3446,Marcia Rocha,1983/04/23,F,2021/10/23,166.44,ShoppingMall
#9397,Samantha Black,1994/01/19,FEMALE,2022-09-12,23.14,AirportStore
#2460,Jack Hall,1983-09-20,M,2020-05-04,125.78,Suburbs
1874,Bruna Martins,1984/02/11,M,2023-10-12,75.72,AirportStore
#10649,Bruna Young,1977-09-08,MALE,2023-02-04,195.36,OutletCenter
10318,Diana Black,1997-10-10,F,2020-10-13,89.30,Suburbs
1389,Diana Nguyen,1973-07-25,MALE,2023/06/28,52.74,OutletCenter
#8569,Sarah Davis,1996/08/28,FEMALE,2021/03/16,100.26,AirportStore
#9732,Sarah Kim,2004/02/17,FEMALE,2020-01-11,158.00,Suburbs
#3091,Arthur White,1976/02/04,MALE,2022-09-01,167.26,OutletCenter
6334,Bruna Wilson,2001/06/25,MALE,2023/02/23,169.28,ShoppingMall
6141,Clara Kim,1996-10-10,MALE,2021/11/24,21.55,Downtown
#6013,Jason Hall,1991-03-16,M,2023-05-30,130.36,Suburbs
#4998,Mike White,1980/06/26,MALE,2023-03-07,115.64,Downtown
1317,Robert Pereira,1996/12/20,M,2022/07/05,72.62,AirportStore
#2173,Jason Clark,1972/12/19,F,2021-07-15,169.30,ShoppingMall
7894,Arthur Kim,1977-05-08,F,2022/09/22,20.38,AirportStore
#1044,Jack Perez,1986-03-09,M,2023/02/04,83.84,Suburbs
#2064,Jane Clark,1980/09/12,MALE,2021-09-09,87.18,Downtown
1944,Philip Nguyen,1991/10/20,M,2020-12-13,190.46,AirportStore
#6238,Melissa Kim,1984/09/12,M,2023/09/05,164.91,ShoppingMall
3124,Marcia Kim,1970/07/19,F,2022/01/11,135.16,ShoppingMall
#8227,Jane Hall,1983/11/13,FEMALE,2021-02-04,153.62,OutletCenter
#9103,Renan Clark,1992-12-09,MALE,2023-03-25,142.02,OutletCenter
#1984,Jason Scott,1982/09/13,F,2021/02/12,180.70,Suburbs
6397,Sarah Davis,1990-07-22,M,2020-12-21,74.86,Downtown
#5810,Samantha Price,1982/05/25,F,2021/08/18,22.11,Downtown
6792,Bruna Perez,1993/10/09,M,2022/01/19,128.81,Suburbs
#7114,Jerry Wilson,1997-09-18,MALE,2023-08-20,112.55,OutletCenter
9122,John Rocha,1995/01/23,M,2021/04/21,68.37,OutletCenter
7688,John Hall,1982-09-15,FEMALE,2023/04/03,59.88,Suburbs
10792,Joshua Doe,1977/03/14,FEMALE,2022-11-13,102.36,AirportStore
#8227,Clara Pereira,1998-10-22,M,2023-12-24,65.33,OutletCenter
8757,Joshua Martins,1980/03/11,MALE,2021-11-24,54.36,Suburbs
7905,Samantha Wilson,2004/12/07,MALE,2023-08-30,104.58,OutletCenter
#5896,Monica Black,1974-11-29,M,2022/08/11,96.39,ShoppingMall
10700,Melissa Taylor,1974/09/13,FEMALE,2020-03-30,121.21,ShoppingMall
#5965,Karen Smith,2000-04-06,M,2023-12-14,27.32,Suburbs
10700,Renan Hughes,1995-09-14,MALE,2022/01/19,118.14,ShoppingMall
10361,Peter Clark,1981-03-29,M,2021-05-06,73.00,AirportStore
#4676,Anna Baker,1974/04/11,MALE,2021-03-13,150.08,Suburbs
#2558,Philip Hughes,2004-09-05,FEMALE,2020/12/18,143.95,ShoppingMall
6175,John Lee,1977/05/24,M,2021/02/16,152.36,AirportStore
#2861,Marcia Schmidt,2000-11-19,M,2023/03/24,176.86,OutletCenter
5356,Joshua Pereira,1989/05/10,M,2020/11/04,154.59,OutletCenter
#7350,Jack Perez,2003/01/06,MALE,2021-09-21,190.32,Suburbs
3561,Robert Ray,1988/04/30,F,2020/09/01,87.96,Suburbs
#1668,Jack Rocha,1993/10/05,F,2022-06-18,130.75,AirportStore
#5867,Jerry Taylor,1989-07-02,M,2021-04-02,47.57,Downtown
6544,Sarah Rocha,1993/09/07,FEMALE,2021/11/14,154.36,Downtown
#1645,Diana Pereira,1983-12-27,MALE,2021/01/03,117.53,Suburbs
#5015,Marcia Wilson,1984-03-20,FEMALE,2020/03/07,167.91,OutletCenter
6853,Bruna Johnson,1990-10-02,MALE,2020/01/20,82.25,AirportStore
#4715,Jason Davis,1976-04-05,M,2021-09-20,122.67,Downtown
#1581,Peter Green,1999-03-29,M,2021-07-02,68.75,ShoppingMall
#6679,Peter Wilson,1972/06/04,MALE,2022-04-08,196.58,Suburbs
10793,Peter Thomas,1993-06-28,FEMALE,2023/02/26,183.88,Suburbs
#1450,Peter Lee,1974-05-28,MALE,2020-02-02,60.07,Downtown
#6310,John Young,1983/09/12,M,2020-11-05,63.90,OutletCenter
2207,Anna Clark,1975-06-20,M,2022/07/20,142.39,AirportStore
5371,Arthur Brown,1978/01/24,FEMALE,2021/06/03,35.26,Suburbs
#5651,Mike Rocha,1993/07/14,M,2020/10/03,82.61,AirportStore
5528,Emily Hall,1998/03/03,M,2023/11/22,147.47,Downtown
#4229,Robert Martins,1992-12-06,F,2022/03/27,172.68,ShoppingMall
1109,Emily Ross,1976/05/23,FEMALE,2022/11/04,169.11,Suburbs
7337,Samantha Lee,2000-09-11,FEMALE,2020-05-08,45.92,ShoppingMall
#9946,Anna Black,1993-09-29,F,2022-03-26,11.89,OutletCenter
#7598,Samantha Young,1983/12/18,M,2022/08/23,113.32,AirportStore
#10869,Jane Hall,1973-09-27,M,2022-06-09,77.76,ShoppingMall
1465,Philip Doe,1999/05/11,M,2022-05-03,59.61,ShoppingMall
#9240,Jane White,1992/03/28,F,2021/11/07,104.17,AirportStore
3473,Michelle Black,1981/12/18,FEMALE,2020/01/21,148.56,Suburbs
9855,Arthur Scott,2000-04-05,M,2021-02-12,98.27,Downtown
8209,Derek Doe,1999/12/10,F,2021-03-05,56.76,AirportStore
#2462,Jerry Pereira,1978-01-09,MALE,2023/07/24,98.71,AirportStore
#4555,John Clark,2000/02/18,M,2022/03/05,150.64,AirportStore
3433,Amanda White,1977-03-09,FEMALE,2022-01-24,188.58,ShoppingMall
3848,Jason Schmidt,2000/12/28,FEMALE,2020/04/24,88.64,Downtown
6195,Amanda Taylor,1971-07-18,MALE,2020-02-13,33.31,Suburbs
#7961,Derek Hughes,1982-01-11,F,2022/07/21,30.54,Suburbs
6698,Sarah White,1996-12-14,FEMALE,2023-05-18,199.62,AirportStore
5421,Julia Lee,1972/04/04,MALE,2021/08/27,24.79,AirportStore
#5698,Joshua Kim,1983-09-21,M,2023/04/16,15.80,OutletCenter
6109,Julia Hall,1983-01-22,M,2021-06-23,185.78,AirportStore
#9261,Jack Pereira,1986/12/23,FEMALE,2022-10-06,185.33,ShoppingMall
#2015,Jerry Taylor,1984-04-21,F,2022-10-28,47.81,Downtown
#1950,Sarah Brown,1997/03/22,FEMALE,2020-04-15,66.34,Downtown
#2281,Renan Martins,1976/04/13,FEMALE,2021/10/30,85.56,Suburbs
5038,Anna Ray,1975/09/20,FEMALE,2022/01/27,78.16,OutletCenter
6870,Arthur Young,1999/04/22,M,2020/02/05,35.70,OutletCenter
6325,Arthur Wilson,1986-04-23,M,2022/08/01,187.40,AirportStore
3178,Peter Smith,1991-07-28,M,2022-12-26,130.97,AirportStore
#10263,Sarah Price,1975-04-28,M,2022/01/27,25.27,Suburbs
4719,David Thomas,1992-09-09,M,2021/12/21,102.89,Suburbs
#8911,Derek Rocha,1976-03-26,M,2021/01/05,123.05,Suburbs
8589,Amanda Black,1984-06-26,MALE,2020/02/24,192.39,Suburbs
#3245,Bruna Perez,1970/09/28,FEMALE,2020/10/30,187.84,ShoppingMall
#10984,Karen Lee,2004-04-29,F,2023-12-20,123.49,Downtown
#6368,Jerry Carter,1971/01/09,MALE,2021/01/30,58.12,ShoppingMall
#7233,Joshua Hall,1974/07/06,F,2022/12/10,181.67,ShoppingMall
5294,Monica Nguyen,1973/02/11,MALE,2023-08-17,163.73,Downtown
#2930,Marcia Price,1982-06-16,F,2023/12/30,102.40,Suburbs
#1936,Amanda Martins,1989-09-08,M,2023-01-31,63.13,ShoppingMall
6275,Arthur Hall,1981-05-07,F,2023/01/23,153.57,ShoppingMall
#6977,Anna Scott,1987/07/02,M,2021/10/08,13.17,AirportStore
3820,Derek Rocha,1997-01-19,MALE,2020-02-16,72.36,OutletCenter
#5803,Amanda Thomas,1976/09/14,F,2021/08/17,73.04,AirportStore
4921,Philip Young,1978/04/12,FEMALE,2021/06/30,100.28,OutletCenter
7865,Diana Doe,1978-11-06,M,2023/09/01,100.88,OutletCenter
1397,Marcia Martins,1988-10-27,FEMALE,2020-05-08,125.79,ShoppingMall
#1396,Jerry Taylor,1985-02-14,M,2020/07/17,78.90,Downtown
1070,Joshua Taylor,1970-11-21,FEMALE,2021-11-03,84.15,ShoppingMall
4054,Melissa Smith,1994-04-27,F,2021-09-01,38.31,AirportStore
#10585,David Johnson,1987-09-20,MALE,2023/02/12,143.21,OutletCenter
4145,Lisa Scott,1978-06-30,MALE,2022-05-24,118.20,AirportStore
#10007,Lisa Hughes,1989/06/14,F,2022/11/10,100.90,Suburbs
#4146,Amanda Johnson,2003-05-08,FEMALE,2020-04-28,83.34,Downtown
3381,Joshua Doe,1992-05-06,MALE,2020/03/15,180.07,Downtown
#6643,Derek Davis,1974-11-18,MALE,2021-08-24,118.79,ShoppingMall
#1429,Jack Taylor,1986/04/25,F,2021/05/30,65.73,AirportStore
#3639,Samantha Doe,1998-03-01,FEMALE,2023-12-24,142.28,ShoppingMall
#10648,Jason Thomas,1990/03/14,M,2022-03-22,170.96,AirportStore
7929,Joshua Price,1982-02-20,FEMALE,2021-10-09,131.90,AirportStore
#9200,Bruna Taylor,1988-12-06,MALE,2023-10-02,125.26,ShoppingMall
4975,Robert Johnson,1993/03/21,F,2021-02-20,89.70,ShoppingMall
5102,Julia Davis,1995-10-21,F,2020-04-12,76.79,ShoppingMall
#2752,Robert Pereira,1981/12/13,M,2022/01/15,59.39,Downtown
#3513,Jack Doe,1996/09/13,M,2021-10-05,168.70,AirportStore
#7368,Jerry Green,1983/02/27,FEMALE,2021-06-05,38.87,AirportStore
2782,Clara Lee,1986/03/21,F,2022-04-30,167.85,AirportStore
#1024,Melissa Hughes,1975-06-28,FEMALE,2023-01-27,27.55,Suburbs
5072,Emily Lee,1978-06-28,M,2021/02/20,109.28,Suburbs
#7235,Robert Doe,1972-08-14,M,2023-06-23,125.48,Downtown
4317,David Pereira,1976/11/01,M,2022/04/30,169.29,ShoppingMall
1540,Melissa Black,1983-01-01,M,2021-08-25,102.75,OutletCenter
#8770,Samantha Perez,1998-03-11,MALE,2023/11/11,196.19,Downtown
#9453,Monica Wilson,1993/03/18,FEMALE,2020/11/03,87.62,ShoppingMall
#2247,Bruna Kim,1995-08-02,MALE,2022-06-17,151.71,OutletCenter
5153,Sarah Schmidt,1989-01-17,MALE,2023/05/08,98.50,OutletCenter
9346,Clara Rocha,1995/10/06,M,2020-03-12,106.61,ShoppingMall
10056,Arthur Perez,1980/04/25,M,2020-11-15,155.01,ShoppingMall
4395,Melissa Baker,1972-10-27,F,2020-12-28,160.68,AirportStore
#4550,Marcia Smith,1995/01/25,M,2022/08/29,84.02,AirportStore
2922,Anna Black,2003/01/28,MALE,2023/06/06,66.16,Downtown
1153,Philip Brown,1982-12-07,M,2022/04/15,100.41,ShoppingMall
2748,Samantha Davis,1984/04/25,MALE,2020-12-15,40.38,Suburbs
6056,Robert Young,1996/11/21,FEMALE,2021-03-24,69.78,OutletCenter
5312,Peter Perez,1978-07-06,F,2020/12/06,142.73,Suburbs
5427,Peter Hall,1998/06/06,F,2022-03-11,180.48,Downtown
6922,John Schmidt,1989-11-18,M,2020-04-02,41.30,ShoppingMall
2057,Joshua Scott,1978-02-11,MALE,2022/02/20,11.78,Suburbs
6616,David Price,1976-05-11,F,2023-05-05,97.64,AirportStore
7080,Jack Scott,1994/11/04,FEMALE,2021/11/25,181.55,Suburbs
#7937,Samantha Lee,2000/01/09,M,2023-09-04,111.07,Downtown
#6856,Mike Ross,2001-09-15,MALE,2021/02/26,169.01,Suburbs
10934,Jerry Davis,1992/08/26,MALE,2023-01-24,138.25,Downtown
2544,Renan Doe,1976/03/04,MALE,2020/11/27,33.66,ShoppingMall
3827,Mike Johnson,1987-04-18,MALE,2021/04/12,70.56,ShoppingMall
#6732,Bruna White,1982/03/13,M,2023/09/13,103.99,Downtown
5020,Jane Scott,1995/02/06,FEMALE,2020-11-30,134.29,OutletCenter
10639,Clara Perez,1980/06/05,F,2021/06/09,56.10,Suburbs
3765,Amanda Martins,1977/06/12,F,2021/11/25,154.70,ShoppingMall
#1035,Sarah Ray,1976-12-13,M,2020-08-11,156.88,Downtown
#1255,Jerry Davis,2005/07/26,F,2022-06-18,85.51,ShoppingMall
#4428,Diana Smith,1982-05-22,FEMALE,2022-08-05,162.16,Downtown
#4817,Arthur Hall,1980-06-03,FEMALE,2021/05/03,129.75,AirportStore
4038,Joshua Ray,1998-01-30,MALE,2023-03-18,67.28,OutletCenter
#1131,David Hall,2000/09/24,F,2022-12-06,55.61,Downtown
#4921,Jason Davis,2004-11-12,FEMALE,2022/06/01,105.62,Suburbs
7215,John Thomas,2002-12-25,MALE,2021/04/11,101.70,AirportStore
8151,Anna Scott,1970/12/31,MALE,2022-11-23,52.61,Downtown
#1479,Marcia Brown,1976-03-25,M,2022/09/29,141.07,AirportStore
1197,Renan Johnson,1991/10/14,F,2021-05-19,147.15,Downtown
#3799,Jane Price,1988-10-31,F,2021/01/02,189.16,ShoppingMall
#10662,Philip Martins,1987-05-26,MALE,2021-04-22,65.72,Suburbs
#1675,Jane Hughes,2001/12/17,FEMALE,2021/08/14,36.64,OutletCenter
2900,Anna Black,1972/06/02,F,2023/05/11,57.65,ShoppingMall
6388,Emily Baker,1991/06/01,FEMALE,2023-03-29,44.09,Suburbs
#2918,Emily Carter,1978/06/07,F,2021-09-29,142.19,Suburbs
9399,Sarah Schmidt,1982-07-11,F,2023-02-15,62.96,Suburbs
9956,Anna Nguyen,1995-05-14,M,2020-03-28,166.47,AirportStore
2522,Marcia Lee,1980/05/02,F,2022-05-15,168.58,OutletCenter
1615,Jason Hall,2002-02-14,F,2020-10-26,132.49,AirportStore
7078,Robert Thomas,1982-03-19,MALE,2022-07-11,75.14,ShoppingMall
3589,Marcia Johnson,1985-05-10,F,2020/08/30,134.44,OutletCenter
#3070,Robert Johnson,1977/01/02,F,2021/04/28,175.33,Suburbs
#3213,Bruna Hughes,1997/11/28,MALE,2021/03/05,77.90,ShoppingMall
#4857,Julia Smith,2004/07/26,M,2020-08-22,69.92,Downtown
#8451,Diana Baker,1987-02-01,M,2021-12-01,107.54,Suburbs
#2454,Jerry Ray,1975-03-14,MALE,2020-02-01,199.53,Downtown
7585,Derek Perez,1984-07-27,M,2022-04-13,176.83,Downtown
#6538,John Perez,1970/04/10,MALE,2022-06-28,184.76,AirportStore
6357,Robert White,1989-09-18,M,2021-12-01,108.90,ShoppingMall
#5216,Sarah Young,1982-06-24,M,2020-04-12,179.45,OutletCenter
#7007,Mike Young,1993/02/13,M,2021-07-27,157.32,ShoppingMall
#9076,John Taylor,1986/06/01,M,2021-11-07,131.05,ShoppingMall
5485,Diana Smith,1983-06-25,FEMALE,2023-05-26,199.64,OutletCenter
#10401,Marcia Hall,1980/01/23,M,2021/09/24,87.60,AirportStore
10525,Arthur Rocha,1987-03-03,F,2022/08/07,92.98,Downtown
#3152,Philip Rocha,2001-10-01,MALE,2022/06/27,148.96,OutletCenter
#4817,Diana White,1999/03/26,MALE,2021-12-06,100.60,Suburbs
10142,Jack Black,1977/10/17,F,2020/12/01,176.76,Suburbs
1932,Jane Hughes,2005/04/30,FEMALE,2020/03/30,154.90,ShoppingMall
#4602,Marcia Hughes,1978-12-03,FEMALE,2022/05/20,115.41,Downtown
#10711,Anna Green,1976/07/07,MALE,2020/07/07,186.16,Suburbs
#4557,Samantha Pereira,1993-12-29,M,2022-01-01,142.51,ShoppingMall
7252,Jason Hughes,1980-05-30,M,2021-10-30,100.28,ShoppingMall
7123,Joshua Lee,1993-02-06,FEMALE,2023-04-28,35.03,Suburbs
2267,Monica Ross,1992-12-19,M,2020-11-22,172.18,OutletCenter
#3702,Jerry Pereira,1974-07-04,MALE,2023-09-10,60.15,AirportStore
4294,Derek Hughes,1980-12-28,F,2022/12/10,98.25,OutletCenter
#10398,Bruna Carter,1996-11-02,MALE,2023/11/22,173.14,OutletCenter
#3193,Mike Kim,1981-03-26,FEMALE,2022/10/11,63.34,Downtown
10309,Emily Thomas,1977-07-06,FEMALE,2023-10-11,193.37,AirportStore
#4110,Samantha Clark,1972-01-06,MALE,2020/07/08,118.86,AirportStore
#4585,Jane Brown,1980-11-24,F,2021-10-01,17.78,Suburbs
9057,Marcia Price,1981/11/29,FEMALE,2021/10/13,167.37,Suburbs
7802,Jack Black,1973/08/24,FEMALE,2022/12/18,103.93,OutletCenter
#10698,Diana Green,1992-09-26,M,2021-04-24,71.84,Downtown
5437,Derek Kim,1987-08-21,MALE,2021-07-06,165.70,Downtown
3922,Lisa Johnson,1981-12-20,FEMALE,2023/10/03,95.40,ShoppingMall
#3039,Jane Ross,1995-01-02,FEMALE,2022/06/21,100.86,Downtown
#5101,Michelle Taylor,2002/01/01,M,2020-11-28,181.46,OutletCenter
#7988,Karen Doe,1987/04/05,F,2020/03/14,33.52,AirportStore
9840,David Wilson,1976/06/21,MALE,2021-09-30,62.75,Downtown
5715,Diana Pereira,1992/02/29,M,2023-02-20,178.94,Downtown
#3744,Mike Brown,1985/04/09,MALE,2020-08-06,68.53,AirportStore
#4935,Arthur Hall,1997-02-19,M,2022-09-19,157.11,ShoppingMall
#7848,Emily Johnson,1989/04/12,M,2022/02/02,70.85,Downtown
3775,Amanda White,1978/11/24,MALE,2023-09-04,122.81,Suburbs
9561,Julia Smith,2002-03-16,F,2020-07-27,77.13,Suburbs
11000,Anna White,1978-08-12,F,2023/09/28,13.00,AirportStore
#2244,Jane Hall,2005/06/03,F,2022/08/25,49.33,Suburbs
6911,Jack Wilson,1977-11-06,F,2020/10/24,97.80,AirportStore
7125,Philip Thomas,1999-10-11,F,2020/09/01,92.25,ShoppingMall
3100,Samantha Martins,1981-06-11,F,2021/07/12,158.49,AirportStore
#6055,Amanda Hughes,2004-12-08,F,2021-02-06,151.90,Downtown
6581,Mike Hall,1983-08-07,M,2021-05-06,72.50,Downtown
#9686,David Wilson,1995-08-15,FEMALE,2023/01/02,91.00,ShoppingMall
#6705,Arthur Rocha,1973-12-02,M,2022/03/22,73.24,OutletCenter
5165,Michelle Hughes,1988-10-09,M,2023/01/29,195.90,OutletCenter
2277,Julia Smith,1978/01/04,F,2020/04/06,148.67,Suburbs
#5348,Michelle White,2004-05-22,F,2021-12-29,77.23,AirportStore
#3189,Amanda White,1984-11-18,MALE,2020/05/01,18.14,ShoppingMall
5005,Derek Clark,1979-10-06,FEMALE,2020/12/30,18.47,ShoppingMall
#3215,Derek Kim,1989-07-26,MALE,2023/10/07,59.05,Downtown
#4605,Joshua Hall,1994/03/20,F,2020-02-28,163.09,ShoppingMall
9967,Arthur Carter,2000/07/20,F,2023/06/22,57.44,ShoppingMall
#9506,Michelle Hall,2003-12-14,F,2022/01/30,124.23,AirportStore
#8532,Michelle Taylor,1976/06/16,MALE,2023/07/09,134.12,Suburbs
#8053,Renan Pereira,1972/06/08,FEMALE,2021/06/20,195.20,AirportStore
#1004,Lisa Clark,1984/11/06,FEMALE,2022-11-12,127.76,OutletCenter
#6086,Amanda Taylor,1993/11/01,MALE,2023-01-23,105.74,Downtown
10623,Jason Black,2000/09/09,MALE,2022/02/10,195.39,ShoppingMall
#9957,Anna Ray,1980-02-08,MALE,2023/03/16,90.41,AirportStore
#4071,Jane Young,1988-08-03,F,2022-06-24,129.34,ShoppingMall
6825,Lisa Nguyen,1986/02/21,FEMALE,2022-11-04,146.87,Suburbs
#4895,Jason Brown,1984/06/11,F,2020/08/24,72.73,OutletCenter
#2017,Philip Doe,1976/06/29,FEMALE,2022-08-31,115.73,ShoppingMall
#7125,Anna Nguyen,1992/01/17,F,2022/11/04,188.78,OutletCenter
1342,Renan Doe,1999-09-22,F,2022/04/18,41.82,AirportStore
#1895,Clara White,1999-08-13,F,2020/02/08,137.07,AirportStore
#10962,Mike Green,2002-12-15,MALE,2023/05/08,152.63,Suburbs
8872,Monica Pereira,1985-06-25,F,2020-06-13,38.07,AirportStore
#4895,Amanda Baker,1982-11-08,FEMALE,2023/04/18,171.90,ShoppingMall
#3664,Karen Hughes,1992/04/23,FEMALE,2022-05-13,132.49,AirportStore
#3108,Derek Lee,2002/12/08,M,2020-08-19,30.57,ShoppingMall
6056,Monica Taylor,1997-01-04,F,2023-02-01,121.40,Suburbs
6118,Philip Carter,1985-03-03,F,2021-09-03,32.36,AirportStore
#5035,John Baker,1979-09-12,MALE,2021-02-02,135.02,AirportStore
2032,Renan Hughes,2000/01/06,FEMALE,2020-06-04,41.11,Downtown
#8459,Derek Thomas,2005/10/15,FEMALE,2022-10-08,83.89,ShoppingMall
#10540,Clara Clark,1979/02/08,M,2020-03-31,21.14,Downtown
#8391,Michelle Ross,1985/02/17,FEMALE,2021/12/07,123.60,AirportStore
5155,Derek Martins,1991/06/14,FEMALE,2020/07/20,137.19,AirportStore
#9324,Jerry Baker,1990/10/18,FEMALE,2020/09/07,193.03,AirportStore
8285,Arthur Schmidt,1988-10-15,M,2020/02/25,85.22,Suburbs
#9765,Monica Wilson,1974/02/20,FEMALE,2023/03/12,156.26,Downtown
#5490,Melissa Ross,1980-12-13,M,2020/02/27,58.89,ShoppingMall
8145,Karen Rocha,1985-05-05,F,2021/03/20,22.63,OutletCenter
2495,Joshua Price,2003-02-27,FEMALE,2023/11/09,78.16,Downtown
#7831,Renan Rocha,1974-08-08,MALE,2022/02/05,184.92,OutletCenter
#3470,Renan Ross,1990/08/20,FEMALE,2022/11/10,111.93,OutletCenter
#6409,Karen Johnson,1974/08/04,MALE,2020/04/20,69.96,OutletCenter
#4090,Marcia Young,1998-05-11,M,2022/03/27,108.12,ShoppingMall
5179,Arthur Smith,1992-03-08,F,2022/11/26,69.98,Suburbs
10532,Derek Rocha,2003/09/10,MALE,2022-08-17,12.43,ShoppingMall
9332,Joshua Clark,1995-04-20,FEMALE,2023-12-22,59.25,Suburbs
7956,Jason Ross,1972-09-07,F,2021-04-02,59.97,OutletCenter
#1971,Anna White,1997-04-24,MALE,2020/12/24,53.96,Suburbs
#1706,Clara Johnson,2002/04/07,M,2023-03-28,29.04,ShoppingMall
10511,Bruna Davis,1986-05-25,M,2020-05-27,32.70,Suburbs
10713,Monica Johnson,1993/12/23,M,2021-12-28,22.45,AirportStore
#3434,Jerry Brown,2005-01-30,FEMALE,2021/01/11,178.82,AirportStore
7289,Derek Brown,1976/04/30,FEMALE,2021-12-25,43.24,ShoppingMall
10281,Sarah Rocha,1973-05-14,FEMALE,2020/12/17,23.15,OutletCenter
9508,Arthur Scott,1996/04/15,F,2021/03/16,127.14,OutletCenter
9923,Jason Wilson,1976/08/13,FEMALE,2020-10-10,90.35,Downtown
9555,Amanda Thomas,2003-02-08,F,2023-12-22,131.77,AirportStore
