order_id,customer_name,customer_dob,customer_gender,order_date,order_cost,store_location
#7818,Jason Ray,1994-02-26,MALE,2023/05/03,80.38,OutletCenter
#3760,Michelle Nguyen,1991/09/24,FEMALE,2021-07-12,181.30,AirportStore
1251,Sarah Taylor,1981/02/04,MALE,2021-12-14,98.64,ShoppingMall
10109,Joshua Hall,1992-10-28,MALE,2023-07-06,78.71,OutletCenter
#10402,Sarah Perez,1990/09/06,MALE,2023/05/16,144.89,ShoppingMall
10578,Melissa Lee,1976-10-22,FEMALE,2023-11-22,84.80,Downtown
9390,Derek Ray,1995/08/08,M,2021-01-13,197.36,OutletCenter
10748,Clara Green,1982/08/31,F,2023/06/29,101.38,Downtown
3470,Karen Hughes,1996/11/26,MALE,2021-03-27,197.44,OutletCenter
#2575,Jane Johnson,1997/09/15,M,2022-06-05,46.84,OutletCenter
5074,Peter Smith,2005/09/09,MALE,2023-07-10,87.68,OutletCenter
#9746,Jane Baker,1980-09-09,F,2021/03/15,123.89,ShoppingMall
#4972,Robert Davis,1985/03/24,F,2022/08/09,80.37,AirportStore
10929,Jack Hughes,1974/08/06,MALE,2022/02/24,20.63,Suburbs
#3922,Diana Thomas,1975/01/19,MALE,2021/11/29,113.02,Suburbs
#9272,Joshua Smith,1995-06-07,MALE,2020-03-28,178.58,Suburbs
9655,Arthur Wilson,1982/07/12,F,2021-01-03,172.62,ShoppingMall
8472,Jack Ray,1990-05-17,MALE,2023/03/28,85.07,AirportStore
5647,Philip Young,1986-11-18,F,2022/04/13,169.16,Downtown
#4407,Clara Wilson,1984/01/05,FEMALE,2021-08-29,93.73,AirportStore
7989,Derek Kim,1975-05-18,MALE,2022/01/15,59.16,Downtown
9172,Jack Clark,2004/04/17,MALE,2022/12/30,161.04,Suburbs
#8774,Amanda Smith,1980-04-28,FEMALE,2023-03-21,164.45,OutletCenter
#2259,John Price,1973/03/18,M,2023/06/25,45.58,ShoppingMall
#5665,Derek Kim,2000/08/02,M,2021/09/30,55.13,Suburbs
#9182,Joshua Wilson,1996-11-13,FEMALE,2022/07/26,75.48,Downtown
9215,Philip Taylor,2000/06/02,M,2020-06-06,194.29,AirportStore
10993,Jack Brown,2004-06-29,F,2021-01-25,94.90,OutletCenter
#5599,Joshua Brown,1973-04-15,MALE,2022-05-30,156.57,AirportStore
#4226,Emily Baker,1973-08-18,F,2023/02/28,31.27,OutletCenter
#4466,Amanda Green,1999/04/07,MALE,2021/07/24,128.46,ShoppingMall
#10338,Michelle Wilson,1982/01/04,MALE,2023/11/13,80.80,Downtown
#3554,David Perez,1987-12-04,M,2023-05-16,125.79,AirportStore
#3440,Renan Schmidt,1994/06/25,F,2021/11/13,194.81,Suburbs
1070,Peter Young,1984/05/14,FEMALE,2022-02-23,124.70,ShoppingMall
#1221,John Martins,1982-07-18,MALE,2022/01/22,193.81,AirportStore
#1005,Derek Young,1982/03/06,MALE,2021-09-02,143.94,Downtown
6996,Marcia Taylor,1971/06/30,M,2021-04-07,105.72,ShoppingMall
#10079,Jane Rocha,1977/03/02,MALE,2023-01-04,115.08,ShoppingMall
9214,Emily Rocha,1977/11/13,M,2021-12-28,120.67,ShoppingMall
#4326,Renan Lee,1970/09/02,M,2022/08/24,140.76,AirportStore
#1406,Sarah Carter,2000-05-01,FEMALE,2022-07-07,68.27,Downtown
8988,Jerry Davis,1984/12/08,FEMALE,2020/11/18,129.41,Suburbs
#3831,Sarah Young,1972/11/17,F,2021-12-05,117.86,Suburbs
10008,Joshua Price,1988-02-17,MALE,2021-07-25,40.65,OutletCenter
#10937,Arthur Schmidt,1985/08/06,FEMALE,2022/10/21,88.70,OutletCenter
#2079,Melissa White,1972-04-26,FEMALE,2021/03/31,48.55,Suburbs
7961,Sarah Nguyen,1996-11-05,FEMALE,2020/01/12,191.14,ShoppingMall
#5221,Jerry Pereira,1978/04/12,MALE,2022-07-11,57.38,OutletCenter
#10079,Melissa Clark,1971/12/11,M,2021/06/13,25.86,Suburbs
#3431,Lisa Young,2005/03/04,FEMALE,2022/03/14,54.36,Downtown
#3240,Sarah Baker,1972-10-27,F,2020-05-02,140.69,AirportStore
8906,Marcia Black,1976-05-08,M,2023/05/17,100.08,Downtown
6813,Lisa Nguyen,1972-10-13,M,2023/11/23,66.81,AirportStore
8873,Philip Smith,1997/06/28,F,2021-12-11,187.29,AirportStore
4498,Marcia Kim,1995-04-26,F,2023/02/03,184.28,OutletCenter
#9283,Robert Johnson,1979/03/02,F,2020-02-14,60.39,Downtown
8364,Peter Johnson,1974/05/09,M,2022/04/22,93.56,Downtown
#5235,Jane Hughes,1979/05/17,MALE,2021/03/19,48.31,Suburbs
#8695,Peter Brown,1982/09/21,F,2022/08/13,171.75,Downtown
6119,Jane Carter,1973/02/16,FEMALE,2023/03/03,135.06,AirportStore
#10528,John Thomas,1988-03-02,FEMALE,2023/11/14,42.49,Downtown
#9614,Anna Davis,1975-01-29,M,2023/09/15,17.85,ShoppingMall
10408,Philip Rocha,2002/05/23,FEMALE,2022-04-28,158.22,Downtown
6269,Bruna Doe,1990-09-15,M,2020-07-30,57.68,Suburbs
#9681,Amanda Hughes,1994-08-25,F,2021-11-24,155.81,AirportStore
7288,Julia Martins,1977-02-22,M,2023/09/04,38.40,Downtown
#1735,Jack Brown,2004-05-21,M,2023-06-12,127.31,Downtown
#1399,Anna White,1996-02-09,FEMALE,2023-03-11,15.65,Suburbs
#7145,Samantha Taylor,1980/04/12,F,2022-05-26,104.40,Suburbs
#10302,Diana Kim,1974/01/07,M,2020/11/20,85.08,Suburbs
5076,Bruna Martins,1990-10-17,FEMALE,2020/04/09,162.73,OutletCenter
#1440,Jane Kim,2001/05/28,MALE,2022-05-12,64.93,Downtown
#4609,Samantha Doe,1972/08/13,M,2023/06/04,73.45,ShoppingMall
4650,Mike Perez,1988-01-01,MALE,2021-03-11,18.06,Downtown
10765,Lisa Price,2000-01-14,MALE,2022/09/03,162.34,ShoppingMall
#9480,Jerry Black,1976-07-25,M,2020-11-13,143.13,ShoppingMall
2728,Renan Martins,1996/12/16,F,2021/11/07,177.81,AirportStore
#6253,Mike Ray,1977/10/02,M,2020-03-08,74.85,ShoppingMall
2641,Sarah Carter,1983-02-26,MALE,2022/02/25,165.53,Suburbs
#6545,Jerry Davis,1992-03-11,FEMALE,2023/06/25,109.17,AirportStore
#4482,Melissa Nguyen,2000-09-01,F,2022-11-19,62.77,OutletCenter
4433,Diana Thomas,1994/01/15,MALE,2020-04-17,95.86,Downtown
1758,David Black,1973-10-07,FEMALE,2022-08-19,23.43,ShoppingMall
#8445,John Doe,1981/06/14,MALE,2020/05/15,114.37,ShoppingMall
#4128,John Ray,1971-10-01,M,2023/04/12,93.89,ShoppingMall
#7837,Clara Thomas,1988-01-14,MALE,2021/01/28,14.16,Downtown
10542,Amanda White,1974-06-27,MALE,2022-03-04,54.87,Downtown
#2307,Karen Pereira,1978/10/06,MALE,2022-06-27,155.66,ShoppingMall
#9223,John Johnson,1977/12/03,F,2023/01/27,148.04,ShoppingMall
#1635,Peter Rocha,1983/11/09,FEMALE,2021-12-31,93.84,OutletCenter
#2915,Amanda Martins,1977-02-05,F,2020-09-22,24.91,Suburbs
#10696,Melissa Black,1973-11-04,FEMALE,2022-01-16,153.96,Downtown
3284,Samantha Johnson,1985/05/24,MALE,2020-09-06,44.51,OutletCenter
10512,Emily Nguyen,2005-08-08,M,2021/08/08,93.56,OutletCenter
3732,David Pereira,1986-03-02,FEMALE,2023-03-22,148.76,Downtown
10315,Melissa Doe,1988/11/29,MALE,2020-06-17,54.56,AirportStore
2542,Karen Wilson,1986-08-26,MALE,2020-08-03,119.51,OutletCenter
8400,Jane Scott,1979/04/01,MALE,2020-08-02,61.04,ShoppingMall
#6709,Robert Perez,2003/04/23,MALE,2022/06/09,73.34,Suburbs
#10723,Jerry Davis,1989/10/28,M,2023-10-04,58.97,ShoppingMall
8499,Robert Ray,1988-11-13,F,2022/06/24,60.24,ShoppingMall
#1137,Monica Smith,1987-09-08,MALE,2021/09/08,58.33,Downtown
#9468,Jason Black,1978-03-31,F,2020-11-16,32.32,Suburbs
5411,David Baker,1980-11-10,M,2022-06-14,107.27,Downtown
#9861,Jason White,1977-11-06,F,2023-05-06,91.43,Downtown
7476,Diana Hall,1986/11/13,MALE,2020-12-22,44.14,ShoppingMall
#7489,Jason Lee,1972/10/23,M,2023/07/23,187.19,AirportStore
#10144,Michelle Young,1988-10-25,F,2021-03-06,57.42,Suburbs
6715,Philip Black,1990-05-13,F,2022-09-22,26.94,OutletCenter
4188,Derek Nguyen,2002/10/16,F,2022/08/02,148.77,Suburbs
#10574,Melissa Black,1974/11/18,MALE,2023/06/12,70.45,Downtown
#5361,Marcia Brown,1971-09-02,FEMALE,2020/02/14,195.05,Suburbs
#4064,Sarah Perez,1970/07/16,F,2021-01-18,161.76,Downtown
#10056,Mike Kim,1985-12-25,F,2022/05/24,186.07,OutletCenter
#8614,Jerry Black,1998-06-21,FEMALE,2021-06-16,195.59,Suburbs
4783,Lisa Kim,1985-06-14,MALE,2021-08-29,158.67,Downtown
4823,Jason Baker,1995/07/02,MALE,2020-12-15,49.34,OutletCenter
#3601,Arthur Johnson,1985-11-15,M,2020-02-03,18.45,OutletCenter
#7140,Emily Ross,1976/08/04,M,2021-01-30,101.40,Downtown
8922,Jerry White,1996/10/12,MALE,2023/07/17,123.79,ShoppingMall
#1208,Diana Johnson,1999-08-30,F,2021/10/07,12.06,ShoppingMall
#2237,Mike Martins,2001-08-26,FEMALE,2022-03-15,169.15,OutletCenter
#8961,Peter Young,1981-04-14,F,2022/09/10,31.31,ShoppingMall
#5341,Anna Carter,1983/06/26,MALE,2022/03/18,184.90,ShoppingMall
#8953,Marcia Wilson,1994-07-21,MALE,2020/06/30,135.84,ShoppingMall
2434,David Clark,2000-01-19,M,2023/01/17,36.96,Suburbs
#9356,Robert Wilson,1972-10-25,FEMALE,2020/12/01,49.39,AirportStore
5276,Lisa Brown,1983/02/10,M,2022-12-30,184.68,Suburbs
6594,Bruna Thomas,1981-08-03,MALE,2022-01-13,52.60,AirportStore
5585,Jason Thomas,1999-05-09,M,2021/01/26,36.85,Suburbs
8128,Clara Ross,1971/07/09,M,2020/10/17,139.95,ShoppingMall
3195,Jack Scott,1995/06/08,M,2022/04/17,16.87,Downtown
7503,Lisa Scott,1988-08-18,M,2022/10/05,53.53,Suburbs
6202,Clara Price,1984-05-16,M,2021/07/12,143.43,ShoppingMall
3369,Lisa Young,1984-02-08,FEMALE,2022/12/03,165.95,AirportStore
2560,Karen Doe,1977/12/22,MALE,2020-08-07,119.45,Downtown
#10396,Melissa Wilson,1974-06-21,MALE,2021-10-13,130.07,Suburbs
#7151,Melissa White,1988-02-09,M,2023/10/15,21.14,AirportStore
#7056,Jerry Davis,2002-05-29,FEMALE,2022/05/28,124.39,ShoppingMall
4875,Marcia Scott,1994/03/07,MALE,2021/06/12,195.33,Downtown
4837,Karen White,1992/09/07,F,2023-04-09,98.20,OutletCenter
#9622,Clara Clark,1976/11/14,MALE,2020/07/16,168.69,ShoppingMall
#9902,Renan Price,2000-09-17,MALE,2022/05/13,95.39,OutletCenter
#9462,Arthur Clark,1996/03/24,F,2022-08-09,18.14,Downtown
9733,John Baker,1984-09-11,F,2023/03/02,64.22,ShoppingMall
#5556,Lisa Schmidt,1975/04/16,M,2023/11/11,18.75,Suburbs
#5545,Marcia Doe,2005-02-19,FEMALE,2020-10-23,53.50,ShoppingMall
9102,Monica Johnson,1975/04/01,F,2021-01-17,46.08,OutletCenter
8725,Julia Taylor,1982/12/23,FEMALE,2021/11/08,138.76,ShoppingMall
4202,John White,1997/07/30,MALE,2023-08-02,190.59,Downtown
9123,Clara Schmidt,1976-02-18,MALE,2020/11/15,16.30,Suburbs
7902,Peter Nguyen,1981-08-28,FEMALE,2022-07-05,192.34,ShoppingMall
8947,Derek Thomas,1971/02/24,FEMALE,2023/06/22,118.15,ShoppingMall
3923,Samantha Hall,1990-04-14,FEMALE,2023/09/06,97.66,Downtown
#9368,Anna Kim,1998/03/13,M,2023-11-04,119.63,AirportStore
#2079,Jason Perez,2000/03/18,FEMALE,2021/08/04,50.81,OutletCenter
#1732,David Black,2005-03-31,MALE,2020-02-07,29.28,ShoppingMall
6733,Marcia Brown,1975/09/09,MALE,2023-02-22,92.14,AirportStore
8147,Clara Thomas,1971/07/11,MALE,2023/06/10,88.35,OutletCenter
5628,Lisa Kim,2004-11-03,F,2021-04-05,124.15,AirportStore
8333,Marcia Kim,1989/11/14,F,2022-01-15,118.66,AirportStore
#1958,Robert Young,1996-07-06,F,2023/10/19,84.22,Suburbs
4140,Sarah Nguyen,1991/12/24,MALE,2022/10/11,37.48,Downtown
#3858,Marcia Baker,2001/01/15,M,2023-04-28,149.30,OutletCenter
#6168,David Ross,2002/05/15,M,2023-01-26,106.01,AirportStore
4040,Bruna Smith,1982/06/26,FEMALE,2023/02/11,72.99,AirportStore
#8695,Monica Hall,1984/04/06,M,2021/11/29,46.20,Suburbs
9122,Jane Brown,1997/04/03,MALE,2020/02/14,11.98,Suburbs
9708,Karen Nguyen,1981/12/05,M,2023-08-02,48.12,AirportStore
3731,Peter Johnson,1995/10/31,F,2021-08-17,25.42,ShoppingMall
#7784,Julia Young,1993-05-10,FEMALE,2020/06/30,58.10,AirportStore
3313,Jerry Hughes,2003/09/03,F,2020-01-27,36.33,AirportStore
3152,Peter Hughes,1989/08/20,FEMALE,2021/12/25,36.78,ShoppingMall
#8307,Jerry Rocha,1989/11/27,MALE,2022/11/07,41.27,ShoppingMall
1925,John Taylor,1982/10/27,FEMALE,2022-09-27,141.51,AirportStore
1227,Peter Kim,1976/06/30,F,2022-08-06,63.54,Downtown
2541,Derek Hall,1989/07/12,MALE,2022/12/01,93.83,ShoppingMall
2410,Robert Kim,2000/07/29,MALE,2020-01-14,187.23,OutletCenter
8494,Derek Thomas,2004/09/27,FEMALE,2020/04/07,86.36,ShoppingMall
4856,Michelle Young,2003-11-19,F,2023/10/06,28.82,Downtown
8773,Mike Rocha,1977-03-04,MALE,2023-09-04,158.70,AirportStore
5030,Jason Lee,1976/03/02,M,2023/02/21,129.52,Downtown
#2365,Philip Brown,2003-10-02,F,2023/05/24,63.55,AirportStore
5705,Melissa Young,1990/08/26,MALE,2020/08/18,79.57,Suburbs
3112,Lisa Baker,1970-04-21,M,2023/09/14,45.62,AirportStore
#1721,Karen Perez,1992/03/09,MALE,2023-11-01,117.27,OutletCenter
#10875,Jack Clark,1977-12-27,F,2022/01/02,95.00,Downtown
3752,Emily Ross,1977/11/03,MALE,2023/03/14,44.47,Suburbs
#4094,David Nguyen,1999/10/19,M,2021-05-02,25.36,Suburbs
#7180,Philip Baker,2003/12/20,MALE,2022/10/05,81.67,Suburbs
3767,David Lee,1993-03-02,MALE,2020-01-27,148.40,Suburbs
#1524,Michelle White,1982/08/25,F,2020-09-05,192.47,OutletCenter
#9857,Melissa Davis,1970-04-24,FEMALE,2023/12/27,183.29,OutletCenter
#7421,Jane Pereira,1974/01/09,MALE,2021-02-24,75.51,Suburbs
#10122,Sarah Lee,1985-01-03,M,2021-09-11,117.29,Suburbs
#3849,John Thomas,1999-06-27,F,2020/11/02,162.49,OutletCenter
#3912,Jason Ray,1972-07-19,MALE,2020/11/16,194.07,OutletCenter
#3225,Mike Thomas,1999/05/26,FEMALE,2023-06-10,160.17,ShoppingMall
#7546,Jane White,1996/09/17,M,2021-11-05,107.91,Downtown
#10205,Jack Hall,1995-10-14,FEMALE,2022-04-24,37.80,AirportStore
4613,David Kim,2000-06-14,MALE,2022-05-02,132.14,ShoppingMall
#9030,Renan Pereira,1988/06/29,M,2022-11-03,152.80,ShoppingMall
10813,Karen Taylor,1981/11/20,F,2020-01-04,53.40,Suburbs
8390,Joshua Green,1985/06/29,M,2020-11-15,95.96,Suburbs
8199,Peter Johnson,1974/05/21,MALE,2022-04-15,14.93,ShoppingMall
7251,Michelle Martins,1979/06/23,M,2021-10-18,45.74,ShoppingMall
8607,Marcia White,1987-05-20,MALE,2021-02-27,177.48,ShoppingMall
#8829,Robert Green,1990/01/15,M,2022-06-16,148.60,AirportStore
#1522,Jason Rocha,1998-06-07,FEMALE,2021/05/31,95.70,Suburbs
7133,Julia Baker,1992/07/19,FEMALE,2021/07/15,114.80,ShoppingMall
6788,Bruna Thomas,1976/12/13,M,2022-03-20,52.86,Suburbs
#10928,David Price,1999-12-03,FEMALE,2023/01/06,23.35,AirportStore
#10109,Derek Doe,1994-03-06,MALE,2023/08/31,112.49,ShoppingMall
#8505,Joshua Martins,1985/12/27,F,2021/12/28,193.64,Suburbs
#7081,Peter Thomas,1999-02-01,F,2023/07/28,82.05,OutletCenter
#3833,Peter Smith,1981-07-20,M,2023/11/02,78.67,Suburbs
#3546,Jerry Thomas,1989/02/26,MALE,2020/06/21,150.40,Downtown
6848,Derek Lee,1973/11/23,M,2021-08-11,134.66,ShoppingMall
#7030,Jack Smith,1977-07-22,M,2021-08-16,79.75,AirportStore
7376,Jerry Brown,1978/11/09,M,2021-09-01,186.98,ShoppingMall
8882,Monica Black,1995-02-11,MALE,2020/02/25,56.84,Downtown
2449,Arthur Pereira,1971-07-16,M,2020-06-14,93.31,Downtown
10428,Bruna Davis,1981-01-22,F,2021/11/06,140.43,AirportStore
#10369,Bruna Schmidt,1991/10/13,M,2022-01-23,82.89,OutletCenter
3056,Karen Green,1998/06/30,MALE,2020/06/13,184.22,OutletCenter
3732,Emily Wilson,1976-01-23,FEMALE,2021/11/17,16.94,Suburbs
9117,Michelle Martins,1999/09/18,M,2021-10-26,70.05,OutletCenter
3654,Anna Pereira,1980-01-31,F,2021/01/31,25.87,Suburbs
#4418,Clara Pereira,2003-07-13,FEMALE,2022-05-04,120.38,Downtown
#2261,Derek Smith,1998-08-16,MALE,2023/07/14,156.90,AirportStore
8688,Joshua Scott,1990/09/04,M,2020-02-06,11.14,Suburbs
9586,Julia Hall,1981-01-05,FEMALE,2021-12-26,165.62,OutletCenter
7132,Mike Kim,1992/04/18,MALE,2021-08-31,95.38,OutletCenter
9073,Anna Brown,1982/03/11,F,2022-04-30,167.12,Downtown
8060,Karen Rocha,1986/08/27,MALE,2021-08-18,160.73,ShoppingMall
8959,Renan Green,1991/11/15,FEMALE,2023-09-08,198.60,Suburbs
10429,Renan Thomas,1970/11/07,F,2020/10/09,100.38,ShoppingMall
#10058,Julia Kim,2000-04-06,M,2023-03-03,152.66,Suburbs
5573,Jerry Lee,1971/02/22,FEMALE,2022-05-08,104.73,OutletCenter
#8079,Bruna Green,1994-10-14,MALE,2022-12-06,52.14,OutletCenter
#10055,Robert Taylor,2000-04-01,M,2022-11-30,115.54,Suburbs
9833,Arthur Ray,1981/08/11,FEMALE,2022/04/01,191.56,OutletCenter
#5185,Anna Kim,2005-05-01,MALE,2023-11-23,14.02,Downtown
2187,Sarah Carter,1999-10-10,FEMALE,2020/09/30,154.75,OutletCenter
7089,Diana Johnson,1999-01-30,MALE,2023-09-11,178.28,ShoppingMall
5373,Jerry Davis,1978/10/23,MALE,2021-12-10,104.17,OutletCenter
#7754,Arthur Clark,1989/01/19,M,2020/12/14,165.53,Downtown
#5869,Monica Doe,1995/07/17,M,2022/07/05,58.41,Suburbs
5043,John Price,1991/05/03,F,2022-05-04,150.27,Downtown
#5819,Clara Ross,1987-09-16,FEMALE,2021-09-19,139.62,Downtown
#10565,Marcia Scott,1981-12-26,MALE,2020/05/30,70.80,Downtown
6143,Bruna Black,2004/10/23,M,2023-05-01,168.83,AirportStore
10708,Julia Pereira,1971-05-05,FEMALE,2022/02/25,184.80,OutletCenter
8689,Derek Baker,1977-12-20,MALE,2022/01/09,80.73,AirportStore
#7088,Derek Davis,1975/02/23,MALE,2022/02/25,109.87,AirportStore
#8011,Michelle White,1994/12/27,F,2020-05-21,114.58,Downtown
7667,Derek Kim,1981-01-20,MALE,2021/08/09,171.45,Suburbs
9820,Melissa Johnson,2001/06/17,F,2022/03/14,70.47,Suburbs
10588,Jerry Pereira,1980-04-13,MALE,2020/08/10,90.86,AirportStore
9309,Monica Carter,1985-07-04,MALE,2022/01/08,144.24,Suburbs
#2720,Derek Wilson,1984/11/10,F,2022/05/14,121.23,OutletCenter
9496,Amanda White,1972/10/22,M,2023-09-18,35.55,Suburbs
9078,Samantha Nguyen,1988/04/30,M,2021/03/15,51.42,Downtown
#8790,Amanda Clark,1988/06/02,M,2021/07/16,52.22,AirportStore
#3243,Karen Carter,1998-11-13,M,2022/01/11,193.59,Downtown
#5466,David Davis,1998/11/03,F,2020-09-28,49.55,OutletCenter
1220,Karen Young,1983-03-21,F,2020/04/04,132.76,OutletCenter
#7756,Karen Hughes,1973/02/05,FEMALE,2020-01-25,19.23,OutletCenter
5997,Jack Perez,1979/08/12,MALE,2021-12-10,182.29,ShoppingMall
5535,Derek Wilson,1977/01/22,F,2020-11-04,76.41,Suburbs
#10737,Robert Clark,1979/11/08,F,2023/12/02,141.85,Downtown
#10120,Jason Smith,1990/04/28,MALE,2022-06-08,111.06,ShoppingMall
1219,Amanda White,1987-11-13,F,2023/12/28,73.31,Downtown
9159,Amanda Hughes,1989/01/16,MALE,2021/11/10,92.19,ShoppingMall
#9328,Monica Pereira,1998/10/31,F,2020/11/17,25.89,AirportStore
#2909,Arthur Perez,2005/10/14,MALE,2023/12/31,137.06,OutletCenter
#4495,Samantha Doe,1982/03/12,MALE,2023/11/09,142.23,Downtown
#5319,Bruna Nguyen,1983-05-04,FEMALE,2021/02/21,122.46,Downtown
1286,Philip Carter,1979-03-08,MALE,2023/02/12,109.29,Downtown
#10094,Mike Scott,1973/07/17,MALE,2023/10/02,118.15,OutletCenter
#1745,Diana Davis,1974/11/13,FEMALE,2023-06-30,66.10,AirportStore
#7082,Mike Baker,1999-11-08,F,2022-07-24,167.18,AirportStore
#1746,Derek Doe,2003/08/30,MALE,2022-05-29,35.19,OutletCenter
#6795,Amanda Doe,1998-07-02,MALE,2023-12-22,86.01,Downtown
1430,Lisa Scott,1987-07-23,M,2020-09-05,15.27,Suburbs
#1130,Sarah Taylor,1979/01/19,M,2020/04/07,195.34,Downtown
#8580,Mike Thomas,1990-05-10,FEMALE,2023/07/19,165.09,OutletCenter
3106,Diana Clark,1974/11/15,FEMALE,2021-03-05,132.22,Downtown
1071,Julia Ross,1989-08-17,M,2020-10-30,83.71,AirportStore
#9368,John Lee,1984-12-23,FEMALE,2022/08/28,153.83,OutletCenter
10029,Monica Doe,1972/05/02,MALE,2021-12-28,100.23,AirportStore
7201,Jerry Young,2003-04-22,F,2021-06-28,90.32,Suburbs
4717,Michelle Pereira,1988-11-23,M,2020/06/17,197.52,OutletCenter
4048,Jane Kim,1990/03/14,FEMALE,2021/12/03,98.96,OutletCenter
5374,Marcia Kim,1985/06/11,FEMALE,2023-04-22,149.51,Downtown
#5333,Michelle Carter,1991/03/03,M,2022-09-11,63.81,AirportStore
8399,Marcia Green,1997/06/16,MALE,2022-10-24,148.90,ShoppingMall
6208,Joshua Green,1984/05/14,FEMALE,2021/08/17,23.27,ShoppingMall
7578,Jack Ross,2003/05/20,MALE,2020/02/14,21.22,Downtown
#6294,Anna Nguyen,1977-02-13,F,2020/10/31,83.25,Downtown
#7799,Clara Ross,1994-08-28,MALE,2023/03/03,66.96,OutletCenter
4212,Arthur Taylor,1997/11/01,FEMALE,2023-10-23,150.30,Downtown
#9303,Derek Kim,1971/06/29,M,2022/10/04,24.98,AirportStore
#7081,Jerry Pereira,1978-01-11,FEMALE,2020-01-24,23.16,Downtown
9301,Karen Ray,1992/02/14,MALE,2023/02/24,84.77,ShoppingMall
10808,Robert Johnson,1984-03-16,F,2022/03/21,170.95,Downtown
1321,Derek Taylor,1985-04-02,FEMALE,2022/02/24,163.62,Downtown
#6208,Karen Price,1977/10/24,MALE,2021/07/09,163.13,Suburbs
9272,Michelle Carter,1989-06-18,F,2021/06/07,156.80,AirportStore
#4587,Derek Perez,1970/01/05,FEMALE,2020/10/04,76.51,AirportStore
7639,Arthur Davis,2003-05-29,M,2021/02/20,106.42,OutletCenter
5624,Michelle Young,1970-05-14,MALE,2022/10/10,51.51,ShoppingMall
#10538,Peter Smith,2004-04-05,F,2023-04-08,171.20,Suburbs
8750,Melissa Lee,1989-05-28,F,2023-01-31,114.87,Downtown
8832,Samantha Young,1992/01/29,M,2020/02/13,48.54,Suburbs
#7433,Emily Clark,1980/05/04,F,2021-03-24,191.29,ShoppingMall
5870,Bruna Ross,1989/05/27,MALE,2021/03/06,74.41,Suburbs
#3529,Samantha Taylor,1993/02/18,MALE,2020-08-06,193.71,AirportStore
1438,John Davis,1972-10-02,F,2020-06-06,162.65,Downtown
#1536,Jason Nguyen,1983-06-11,F,2022/02/13,174.27,ShoppingMall
5581,Joshua Clark,1993/07/31,MALE,2020-09-25,87.59,AirportStore
1568,Bruna Young,2004/09/25,MALE,2022/01/07,60.86,ShoppingMall
5909,Marcia Taylor,1976/04/30,FEMALE,2020-10-15,22.14,Downtown
#7114,Jack Scott,1981-05-19,FEMALE,2021/07/11,84.43,Downtown
#1367,Julia Baker,1984-12-06,M,2022-01-10,126.93,ShoppingMall
#1415,Clara Hughes,1999-10-19,MALE,2023/06/18,116.74,OutletCenter
2899,Bruna Young,2004/03/27,F,2021-02-23,101.10,ShoppingMall
3525,Peter Davis,1975-02-27,FEMALE,2020/06/01,193.95,ShoppingMall
9529,Anna Doe,2004/10/11,M,2021/01/29,64.62,ShoppingMall
5678,David Price,1985-03-29,M,2020-02-16,182.61,Suburbs
#10975,Derek Doe,1985/12/16,MALE,2021-03-14,37.59,Downtown
#9911,Michelle Baker,1970-10-01,MALE,2021/01/23,88.81,AirportStore
1136,Anna Baker,1974/03/04,MALE,2023-02-22,61.51,AirportStore
1095,Marcia Scott,1993/01/07,FEMALE,2020-06-09,95.78,Suburbs
6979,John Doe,1996/08/07,FEMALE,2023/12/30,34.40,ShoppingMall
#4269,Joshua Rocha,1989/11/29,M,2020-02-13,60.67,Suburbs
8902,Lisa Thomas,1986/09/05,F,2020/04/23,86.11,AirportStore
1103,Sarah Green,1977-12-16,M,2023-12-05,82.64,OutletCenter
9452,Clara Davis,2004-01-06,FEMALE,2022/03/29,86.15,OutletCenter
7262,John Green,1989/09/20,FEMALE,2022/12/30,159.82,Downtown
#3370,Joshua Young,1977/04/12,FEMALE,2023-01-19,108.59,Downtown
#4375,Marcia Schmidt,1993/10/10,M,2021-09-18,54.84,Downtown
2790,Mike Scott,2000/11/13,FEMALE,2023-09-14,197.06,ShoppingMall
#10998,Marcia Johnson,1981/03/25,MALE,2022/03/17,47.81,OutletCenter
#2416,Lisa Scott,1986/10/06,MALE,2020/05/27,197.36,Suburbs
10437,Sarah Clark,1970/07/05,M,2021-01-15,146.94,Suburbs
1953,Julia Baker,1996/10/18,F,2020/06/14,125.00,AirportStore
9803,Lisa Thomas,1992-08-30,M,2022-12-29,109.24,ShoppingMall
5218,Diana Price,1990-04-04,MALE,2021-06-25,91.36,OutletCenter
#10814,Michelle Ray,1995-04-23,FEMALE,2022/12/27,91.85,Downtown
2322,Jerry White,1988/01/21,F,2022-07-31,27.10,AirportStore
#4585,Robert Brown,1985-08-26,M,2020/05/18,169.84,Downtown
#3754,Michelle Taylor,1981-10-10,FEMALE,2022/05/29,167.71,Suburbs
7351,Peter Schmidt,1996-09-06,FEMALE,2021-05-05,40.55,ShoppingMall
3500,Peter Price,1973-11-19,FEMALE,2021-08-01,53.46,AirportStore
5559,Jack Smith,2002/08/10,M,2020-12-24,25.30,ShoppingMall
#10926,David Martins,1981/06/01,M,2020-08-04,92.36,ShoppingMall
8762,Lisa Carter,1998-06-27,M,2021/06/14,93.14,Downtown
#1779,Bruna Young,1983/08/20,M,2023-01-16,145.81,AirportStore
