order_id,customer_name,customer_dob,customer_gender,order_date,order_cost
#3689,Diana Smith,1995-10-08,M,2022/01/16,62.35
#10874,Philip Davis,1986-12-29,F,2022/09/22,81.29
#8643,Derek Rocha,1989-11-22,F,2022-09-27,112.33
1225,Jane Perez,1983-09-19,M,2020/04/02,133.74
9839,Peter Ross,1996-06-04,F,2020/10/10,179.67
6734,Jerry Clark,1985/07/17,M,2023/11/13,166.29
#4120,Karen Green,1996/09/30,F,2020-03-01,127.97
3442,Jerry Rocha,1973/05/04,F,2020/09/25,30.32
2278,Robert Hall,2005/01/15,F,2023-11-18,105.04
#6477,Philip Carter,1976-07-08,M,2023-02-17,97.92
#7151,Jane Thomas,1976/04/12,MALE,2020-04-11,71.96
7463,Arthur Doe,1999-12-12,F,2023-03-04,132.32
3115,Clara Thomas,1972/08/20,MALE,2020-04-17,68.06
4627,Marcia Carter,1978-06-30,F,2023-10-22,144.78
10794,Melissa Brown,1984-05-31,F,2020-05-12,62.56
6454,Joshua Baker,1991-08-20,FEMALE,2022-05-28,73.78
#4590,Jerry Ray,2004-02-07,MALE,2022/03/05,77.28
#4200,Jack Carter,2004-12-25,F,2023-09-08,188.59
#9234,Karen Pereira,1985/05/19,F,2021/06/08,165.70
5360,Emily Davis,1994/11/28,FEMALE,2020/06/29,19.75
#2295,Anna Green,1988/05/06,MALE,2022/10/18,101.47
#9609,Michelle Scott,1980/06/05,FEMALE,2023/02/13,71.62
#8356,Robert Kim,1977-09-22,FEMALE,2020-01-05,144.82
#9332,Derek Rocha,1989/06/18,F,2020-12-05,69.03
3426,Monica Nguyen,1981-05-04,F,2023/01/06,126.98
#3581,Sarah Carter,1972-08-19,M,2020/05/24,58.89
7987,Jane Price,1986/02/02,M,2021/04/04,86.32
4375,Renan Lee,1983/11/25,FEMALE,2022-03-26,144.54
#1615,Peter Baker,1989/07/11,M,2021-06-16,76.03
3784,Bruna Ray,1982-09-09,F,2020-09-02,58.37
#3704,Anna Carter,1985-04-17,FEMALE,2023-05-28,37.89
#4158,Amanda Young,2004/07/13,FEMALE,2023-12-15,94.13
1667,Karen Davis,1996-12-23,F,2022-12-03,77.20
#3649,Arthur Martins,1986-12-15,MALE,2022-04-15,148.75
4416,Lisa Martins,1996-03-30,MALE,2022/12/10,161.06
#3743,Michelle Lee,1977-12-05,F,2020-09-05,162.03
2474,Derek Thomas,1994-12-16,MALE,2023/01/20,40.53
3574,Renan Schmidt,2001/05/31,M,2021/10/22,136.95
6498,Michelle Doe,1981/01/10,MALE,2021/09/05,85.27
7565,Emily Lee,1985/01/03,FEMALE,2023/07/19,110.35
#4658,Sarah Baker,1982/01/13,MALE,2020/01/01,91.08
#2864,Lisa Baker,1972-03-18,MALE,2020-02-27,149.78
5204,Bruna Baker,1979/02/08,FEMALE,2020-06-27,76.17
#4388,Samantha Young,1970-08-25,FEMALE,2023/02/06,159.74
10996,Mike Carter,1985/01/14,F,2022/08/21,89.40
10960,John Kim,1997/04/20,FEMALE,2021/02/18,76.58
#6943,Derek Wilson,1989-02-23,MALE,2023/06/18,150.02
#6650,Marcia Rocha,1979/01/12,M,2023-09-02,50.87
#1383,John Young,2001-03-25,M,2022/02/28,157.01
3385,Lisa Martins,1992/12/04,FEMALE,2020-06-30,63.44
9928,Renan Black,1990-07-17,FEMALE,2023/01/13,134.79
8915,Amanda Hall,1991-11-17,F,2020/01/10,90.45
#1960,Mike Black,1972-11-08,M,2020/10/12,33.69
4479,David Ray,1996/04/17,MALE,2023/04/09,93.41
#9203,Karen Hughes,1994-02-26,FEMALE,2022/08/01,187.03
#10519,Emily Nguyen,1995/01/18,MALE,2020/01/11,65.57
#4550,Jerry Green,1992/05/02,MALE,2021/06/17,89.17
#10815,Monica Pereira,1989-05-05,M,2021/09/16,99.89
#6744,Renan Ross,1972-10-19,F,2020/05/18,176.57
#2020,Renan Price,1970/06/11,F,2020/07/24,99.21
3486,Joshua Ross,1997-06-01,FEMALE,2022-03-05,58.02
#9591,Sarah Smith,1976/04/23,F,2023-04-17,140.21
#6910,Philip Pereira,1973-06-15,MALE,2023/09/19,122.55
#7245,Diana Wilson,1993-11-05,M,2020/12/16,153.20
#5854,Joshua Young,1996/04/02,M,2022/03/17,188.86
7546,Arthur Green,1990-08-13,M,2021-10-09,78.86
#8672,Melissa Hughes,1988/05/16,MALE,2021/03/30,88.98
3706,Monica Thomas,1976-05-31,F,2020/05/29,169.20
5019,Samantha Pereira,1996/10/01,M,2021-12-31,22.53
7105,Michelle Hughes,1987/11/29,M,2022/11/22,120.41
#7994,Emily Ray,1978-10-15,FEMALE,2023-02-09,128.03
#9671,Anna Doe,2005-12-25,F,2021/12/30,32.31
#2382,Michelle Smith,1977/09/30,FEMALE,2023-01-25,158.11
5831,Jason Price,2002/08/08,F,2022-05-11,98.47
1983,Emily White,1991-09-22,FEMALE,2021-02-09,105.22
#3152,Diana Baker,2001/06/27,MALE,2022/07/26,75.92
#8605,David Brown,1981/07/01,M,2022/09/11,54.51
#7475,Robert Ross,1979-02-24,M,2023/10/09,71.55
10373,Philip Johnson,1983-01-07,MALE,2021-03-21,184.21
8669,Karen Ray,2002/08/16,M,2023-09-01,142.07
#1630,Melissa Lee,1971/12/12,FEMALE,2020-04-05,20.42
#1251,Philip Brown,2001/12/04,MALE,2022/03/03,91.49
7231,Renan Taylor,1986/08/18,M,2021-06-17,48.14
2834,Robert Taylor,1972-06-22,MALE,2021/08/07,38.44
#2806,Monica Brown,1970/10/16,F,2022/07/27,20.14
6549,Robert Clark,1977/02/07,F,2022/03/05,48.28
#8265,Michelle Brown,2003/03/06,FEMALE,2021-07-30,105.48
7268,Karen Ross,1973/03/01,F,2023/04/05,111.99
2984,Lisa Green,1999-07-03,MALE,2021-02-26,105.15
#1558,Derek Ross,2000-08-04,M,2023-03-05,151.82
#7088,Joshua Schmidt,1984/08/20,MALE,2022-03-27,187.94
1294,Bruna Doe,1971-05-11,MALE,2021/04/14,161.84
#6234,Julia Scott,1981/11/04,MALE,2023-07-09,160.99
#2443,Emily Johnson,1998/05/22,MALE,2022/10/24,21.98
5545,Karen Martins,1991-11-03,MALE,2021-11-26,112.73
2181,Anna Wilson,1991/11/15,FEMALE,2020-01-12,75.66
#8046,Philip Price,1973/04/08,FEMALE,2023-09-23,107.96
#5773,Amanda Johnson,2001-06-12,F,2022/01/02,192.67
9489,Arthur Hall,1990/12/19,M,2021-12-05,131.37
1902,John Carter,1976-01-01,F,2023/11/26,55.78
#3548,Jason Davis,1981-03-25,MALE,2022-12-04,74.65
#9558,Jerry Ross,1985/04/14,FEMALE,2022/11/08,187.18
#2009,Philip Brown,1997/01/03,MALE,2021-02-01,83.79
8014,Karen Ray,1991/03/19,F,2022/06/24,159.11
#10502,Diana Brown,1972/12/30,M,2023/08/23,167.70
#2826,Clara Hall,2000/02/18,F,2021/11/18,173.05
#4594,Amanda Young,1985-03-20,MALE,2022-04-17,32.30
4495,Emily Thomas,1993-06-06,MALE,2020-07-03,174.85
#9129,Lisa Brown,1993/07/08,M,2023/12/04,143.74
#5647,Melissa Baker,1974/03/05,F,2023-01-26,12.39
#4217,Diana Ray,1975/01/16,MALE,2020-10-06,77.60
#2196,Emily Johnson,1991-10-13,MALE,2022-10-11,35.81
10257,Renan Rocha,1995-01-27,MALE,2022/10/29,185.54
6427,Philip Kim,1972-01-24,MALE,2022-12-04,61.99
#3629,Bruna Rocha,1989-07-08,FEMALE,2020-09-14,44.29
#9373,Robert Rocha,1988-08-19,M,2023-07-17,124.67
#1663,Robert Hall,2000/06/12,MALE,2022/11/15,140.72
#3114,David Brown,1977/09/07,MALE,2021-08-23,59.51
#2308,Amanda Smith,1996-12-18,M,2022-10-19,198.47
#9125,Jason Lee,1988-11-14,FEMALE,2021/01/26,21.81
#4020,Anna Johnson,1994-08-09,F,2021/09/14,75.31
1145,Lisa Black,1998-04-23,M,2022/11/07,160.96
5249,Diana Taylor,2003/11/18,F,2020-12-19,48.78
#8830,John Pereira,1989-01-22,F,2020-02-28,190.19
10459,Philip Doe,1999-05-23,M,2023-04-19,64.89
#3438,Philip Schmidt,1974/06/25,M,2023/08/31,82.27
7855,Bruna Martins,1988-07-14,MALE,2022/01/31,127.01
7612,Michelle Rocha,1993/09/15,F,2021-06-05,119.27
8567,Jerry Smith,1981-09-30,F,2023-08-19,87.86
7436,Robert Brown,1993/09/05,MALE,2020/06/21,12.51
8235,Jason Black,1993/08/20,FEMALE,2022-03-22,150.64
#8398,Sarah Hall,1974/01/25,MALE,2020/07/03,66.24
9144,Jane Price,1995/05/20,MALE,2023-08-19,49.16
#4804,Marcia White,1970/12/29,F,2023/06/25,182.21
2049,Sarah Nguyen,1972-04-25,MALE,2022-08-18,51.56
3795,Marcia Schmidt,1999-08-24,MALE,2022/09/09,55.06
#8248,Joshua Hughes,1986-04-15,FEMALE,2020-12-16,182.46
#2749,Monica White,1986/03/11,M,2022/10/11,65.00
#8038,Bruna Thomas,1978/09/13,F,2021-08-15,68.20
4327,Michelle Davis,1982/10/28,M,2020/07/31,160.11
2316,John Doe,1982/09/06,M,2021/01/04,62.95
9995,Julia Martins,1995/05/16,M,2023/06/17,54.75
#8248,Amanda Martins,1979-11-06,MALE,2022/03/31,30.61
3097,Jane Hughes,1977-07-28,FEMALE,2022/09/03,181.39
6475,Karen Baker,1975/03/28,M,2020-07-11,174.44
4008,Philip Baker,1974/01/16,FEMALE,2023/02/13,125.60
#6613,Julia Ray,1979-12-20,MALE,2022-02-11,108.15
#4901,Julia Brown,1976-02-05,M,2021-06-18,129.22
#7973,Julia Ross,1978/11/05,F,2022/03/12,39.99
#2095,Joshua Hall,1990/02/03,MALE,2023/09/26,161.06
#3623,Anna Clark,1994-02-10,MALE,2021/10/22,11.12
5602,Robert Black,1976-01-02,F,2022-07-26,20.26
8994,Marcia Smith,1974-12-08,FEMALE,2021-04-26,37.00
#9600,Derek Taylor,1981/06/14,FEMALE,2021/03/18,82.90
#8044,Karen Carter,2004-05-31,F,2022/12/30,105.11
#3869,Lisa Young,1973/09/30,F,2023-03-23,162.11
3497,Renan Price,1987/10/11,F,2022/09/05,46.68
#2181,Karen Pereira,1971-11-11,M,2022-09-20,85.27
#1859,Jerry Price,1994/12/13,M,2021-08-15,149.35
4633,Lisa Davis,1999-07-27,MALE,2021/05/28,177.91
#10879,Jack Ross,2002-11-10,F,2021/07/31,163.86
#3082,Anna Schmidt,1994/05/11,MALE,2021/08/20,99.39
9764,Renan Ross,1980/06/13,MALE,2020/06/14,122.50
#8861,David Smith,1988/03/16,M,2020-07-20,103.89
#3259,Jane Wilson,2004/12/12,M,2023/11/12,74.61
#4419,Julia White,1994-01-06,M,2022/05/05,189.83
7323,Melissa Scott,1972/06/19,M,2021-10-25,194.16
1177,Peter White,1971/09/04,M,2022/01/10,73.89
9901,Renan Price,1995/05/07,FEMALE,2022/06/08,10.04
2468,Joshua Price,1995/03/27,M,2023-02-01,152.25
#4001,Jane Kim,1978/05/09,MALE,2022/08/21,116.28
1497,Philip Pereira,1974-05-06,MALE,2022-07-29,144.28
#10883,Anna Brown,1997-10-02,M,2021-01-17,79.12
8044,Diana Johnson,1999-11-09,FEMALE,2021/05/04,59.55
#4138,Joshua Wilson,1977-12-12,FEMALE,2023/07/09,156.10
5869,Clara Hughes,1982/05/31,MALE,2023-11-24,111.24
10702,John Martins,1987-11-03,MALE,2023/11/01,101.23
2755,Jerry Young,1987-02-08,M,2023/07/29,157.86
#8954,Amanda Baker,1971/05/24,M,2022/09/01,120.57
#8000,Peter Ray,1981/04/04,M,2020/02/21,112.94
#5288,Marcia Kim,1992-04-23,F,2020/10/13,32.93
#9345,Derek Kim,1972-04-22,F,2023-03-11,68.50
#8743,Bruna Carter,1988/09/15,M,2023/11/17,140.49
#7948,Bruna Black,1975/01/05,F,2020-01-19,170.27
#9742,Monica Nguyen,1978-03-21,F,2021/12/25,106.12
2447,Clara Ray,1987/06/01,FEMALE,2021/03/14,155.01
3798,Mike Carter,1971-10-06,M,2023-11-19,137.05
#9831,Samantha Scott,1995/08/07,MALE,2020/12/24,170.39
#1919,David Johnson,2002/01/25,FEMALE,2021-01-07,115.61
9046,Jerry Scott,1995-03-21,F,2021/08/06,149.04
10023,Philip White,1987-05-15,MALE,2021/12/08,196.24
10800,John Lee,2000-07-03,F,2021-12-16,25.17
7464,Diana Price,1992-01-29,M,2022-10-02,120.46
2401,Jerry Scott,1998-05-03,M,2021-11-26,101.60
#2568,John Green,1983/11/10,M,2020-06-20,194.76
7653,Emily Young,2005-12-14,FEMALE,2021/02/20,19.68
3364,Julia Carter,1991-07-14,F,2021/01/18,65.73
3965,Amanda Young,2003-09-19,M,2023/06/21,98.71
#5522,Jerry Nguyen,1993/06/29,MALE,2020-03-04,125.29
#6945,Arthur Pereira,1992/09/06,MALE,2022/11/10,40.66
2440,Karen Taylor,1993-07-05,FEMALE,2021/09/11,158.88
4305,Sarah Perez,1978/04/01,MALE,2021-03-29,125.70
#6310,Amanda Price,1993-01-18,F,2022/03/08,124.14
8760,Emily Scott,1995-11-20,F,2021/04/04,18.10
#10744,Melissa Smith,1998/07/24,F,2021-09-12,171.55
#3392,Sarah Perez,1973-12-20,M,2020/02/10,85.40
#1116,Bruna Nguyen,1987-03-20,M,2020-03-29,15.53
2054,Bruna White,1986-11-07,M,2023/03/11,68.14
4003,Jason Johnson,1997-01-09,M,2022-05-05,87.99
3569,Peter Hall,1983/01/21,FEMALE,2020/10/21,114.00
#1983,Renan Kim,1990-02-27,M,2023/09/13,188.84
#5299,Anna Taylor,1977-05-14,M,2021-10-01,142.76
#9731,Emily Martins,1972-10-05,M,2023/06/15,90.53
1805,Jerry Rocha,1991/05/20,M,2020/11/14,197.24
#7282,Melissa Price,1985-12-01,M,2020-02-08,174.28
#4964,Diana Martins,1984-05-27,F,2023/09/21,183.06
#1747,Joshua Hughes,1980/01/12,F,2020/10/01,43.53
5300,Amanda Scott,2004-12-02,F,2021-03-03,199.51
#6576,Jack Hughes,1985-08-23,MALE,2020-01-28,86.96
10492,Joshua Young,1984-01-12,MALE,2022/07/27,121.44
#3077,Peter Martins,1970/06/11,MALE,2022/04/04,116.37
#2543,Melissa Scott,1989/11/13,FEMALE,2022-09-30,76.31
#5508,Karen Lee,1985-01-27,FEMALE,2020/07/30,193.74
2644,Marcia Scott,1980/08/17,MALE,2023/12/08,170.27
8074,Bruna Brown,2000-01-30,FEMALE,2021/01/20,102.33
#1369,Bruna Thomas,1992/12/05,FEMALE,2021-10-31,151.80
3658,Jack Thomas,1998-11-01,MALE,2022/07/23,138.59
#4016,Anna Price,1995-05-14,MALE,2023-03-01,110.93
11000,Anna Scott,1973/03/26,FEMALE,2020-03-28,143.94
#3600,Julia Johnson,1994/10/06,FEMALE,2021/05/04,22.96
#1458,Michelle Smith,1997-12-24,FEMALE,2020-07-30,54.75
3689,Clara Nguyen,1977/05/03,MALE,2022-02-27,106.55
#3166,Renan Young,2002-11-15,F,2022-02-20,47.94
1658,Jerry Baker,1970-04-08,FEMALE,2022/08/24,96.77
3251,Melissa Scott,2003-12-20,F,2020/06/12,20.93
#3101,Monica Black,2004-12-15,FEMALE,2020-03-02,119.50
#2318,Clara Martins,1986/01/24,F,2021-07-18,118.08
#9609,Mike Price,1987/11/09,M,2021-09-24,125.51
#3740,Jack Ross,1993/05/27,FEMALE,2022/03/03,116.38
#5158,Anna Schmidt,1993-05-29,MALE,2021/04/29,36.69
2160,Melissa Kim,1993/12/29,M,2020-10-26,137.99
#9176,Diana Brown,1997-12-23,FEMALE,2023-06-01,117.95
8536,Arthur Carter,1972/12/06,MALE,2021/10/30,122.80
2503,Emily Lee,1990/01/31,FEMALE,2020/02/21,45.35
5797,Melissa Young,1982-04-29,MALE,2020/03/11,195.46
10613,Jane Price,1973/03/19,FEMALE,2021-10-25,56.10
10105,Jerry Schmidt,1999-07-15,F,2023/01/25,186.61
8475,Marcia Clark,1998/05/14,M,2020/03/18,180.20
#9683,Jerry Ross,1998-10-23,F,2023-05-16,46.91
6899,Julia Ross,1982-06-19,FEMALE,2022-01-19,74.33
#4718,Arthur Smith,1979-08-09,F,2020-05-02,36.13
3155,Robert Perez,2003/08/17,F,2021/06/04,63.07
9507,Jason Black,2003/12/15,FEMALE,2023/03/20,90.32
6364,Peter Green,1991-07-24,MALE,2021/04/10,132.65
#6464,Arthur Thomas,1985-04-16,MALE,2020/07/31,27.44
#7908,Arthur Scott,1970/11/25,F,2020-08-27,185.77
5642,Monica Hughes,1973/06/03,MALE,2023/08/06,41.93
#6578,Monica Ross,1984/09/17,M,2023-05-30,51.70
3249,Melissa Brown,2003/08/16,M,2021/04/25,140.85
1197,Mike Davis,1996/02/21,M,2020-07-05,50.81
#2488,Renan Hall,2004-10-17,F,2022-04-06,199.14
#1470,Mike Hughes,1999-03-22,F,2023/04/26,44.02
#10744,Philip Black,1995-05-19,M,2021/01/13,181.19
9683,Philip Nguyen,1993-12-30,M,2021/06/29,184.85
3379,Jack Perez,1972-06-03,M,2020-09-18,164.74
1808,Bruna Rocha,1980/09/02,MALE,2020-09-23,139.94
2611,Michelle Taylor,1984/03/03,FEMALE,2021/01/27,132.09
10480,Julia White,1977/08/09,MALE,2022/08/31,60.41
5312,Michelle Carter,1979-04-09,MALE,2022/12/17,144.81
3269,Mike Baker,1972/12/23,F,2023/06/15,197.05
#4061,Monica Ray,1996-11-06,M,2021-06-30,161.94
8057,Clara White,1992/10/04,F,2023-09-13,47.12
#8451,David Schmidt,2004/10/16,M,2023-10-16,190.05
5148,Emily Hughes,1982-07-02,M,2023/10/12,29.60
#10526,Diana White,1970-02-12,MALE,2020/04/10,50.20
#4869,Melissa Young,1992/05/10,M,2022-10-20,159.50
#1312,Bruna Nguyen,1991-01-03,MALE,2021-07-25,133.28
1525,Melissa Ray,2000-09-19,M,2023-10-03,166.23
2201,Arthur Price,1990-09-18,M,2023-12-04,67.34
9454,Philip Martins,1999-02-13,F,2022-12-22,166.05
1718,Jack Scott,1983-10-02,MALE,2023/01/31,182.60
1984,Clara Wilson,1996/01/01,MALE,2023-06-25,77.24
#10064,Lisa Lee,1970-08-11,MALE,2020/05/27,10.79
#8149,Robert Clark,1971/09/03,M,2020/10/13,45.72
#4709,Arthur Smith,1972/12/25,FEMALE,2022/11/06,188.93
#5404,Jason Green,1974/07/10,F,2021/05/20,163.14
#2115,Mike Davis,2000-09-03,FEMALE,2023-08-04,101.10
#4345,Jane Taylor,1983-02-02,F,2022-05-31,70.46
5953,David Hall,1984/10/04,F,2020-04-17,101.25
4156,Marcia Clark,2003/01/19,F,2021-03-31,82.43
6821,David Black,1978/06/09,M,2022-12-28,77.48
2188,Joshua Brown,1997-09-09,MALE,2023-03-20,111.25
#2002,Jason Perez,1982/05/26,FEMALE,2022/06/10,137.97
#5149,Derek Hughes,1995-07-17,FEMALE,2023-08-01,13.54
8697,Karen Carter,1982-10-21,FEMALE,2020-12-08,178.40
4944,Anna Scott,1980-02-14,M,2023-11-21,111.12
#5061,Michelle Martins,1991-06-30,FEMALE,2021/11/16,181.74
2909,Derek Ray,1984/08/05,F,2022-01-07,117.08
#2087,Mike Green,1973/10/07,M,2021-12-28,147.47
#2867,Karen Hall,1972/01/26,MALE,2023-10-23,110.86
#2946,Monica Thomas,1985/02/17,MALE,2021/10/27,90.41
#1235,Karen Smith,2005/01/26,FEMALE,2023-08-28,153.51
1385,Amanda Brown,1989-09-09,M,2021-03-07,149.15
#5978,Sarah Brown,1975-09-05,MALE,2023/07/24,145.50
#9149,Michelle White,1976/10/11,M,2021/10/04,197.20
#2817,Lisa Black,2005-07-22,M,2021/05/04,151.73
#6849,Jason Ray,1997-07-03,F,2022-11-17,91.79
#3283,David Carter,1994/07/07,F,2022-03-25,86.70
9739,Renan Clark,1972/06/06,MALE,2023-01-08,186.53
#9924,Arthur Ray,2003-05-14,F,2022/09/20,40.48
#3209,Samantha Baker,1971-02-12,FEMALE,2022-07-14,142.93
10361,Robert Hall,2005/11/15,FEMALE,2021-06-08,143.83
#9785,Anna Lee,1980-09-21,M,2022-03-05,165.97
#4942,Marcia Perez,1991-09-13,F,2020-05-04,52.02
#8511,Derek Price,1992-05-17,FEMALE,2021-03-02,33.83
#9720,Robert Ray,2000/08/24,F,2022/06/21,98.41
9962,Diana Doe,2001-01-06,FEMALE,2022/12/27,77.84
1551,Anna White,1996-06-26,FEMALE,2023-04-21,38.97
2607,Amanda Hall,1970-12-10,F,2020-03-21,103.61
#1409,Michelle Black,1988/10/22,F,2021-03-17,39.49
#6234,Amanda Thomas,1983/07/02,MALE,2022-02-16,70.34
10263,Monica Schmidt,1997/11/23,FEMALE,2020-07-26,149.61
9895,Clara Young,1998-07-31,FEMALE,2023-01-20,66.81
10173,Jerry Brown,1971/04/21,M,2022-10-07,157.59
#9832,Lisa Hall,1981/02/15,MALE,2023-06-12,99.02
#5411,Arthur Ray,1995-04-09,F,2020-09-15,110.00
#3804,Lisa Perez,1973/08/22,M,2023/04/17,68.29
#1970,Melissa Scott,1994/02/03,M,2022-04-24,59.13
#4543,Renan Brown,1982/03/05,MALE,2021-03-09,129.59
2378,Emily Smith,1993-11-29,M,2022/11/04,145.75
2193,Marcia Rocha,2000/05/17,FEMALE,2020-03-10,78.65
4176,Jane Young,1978-08-18,MALE,2022-10-03,88.13
7454,David Ross,1995/07/14,FEMALE,2022-10-03,85.21
#1778,Julia Hughes,1995/09/10,FEMALE,2020-09-01,35.87
5691,Samantha Wilson,1997-11-24,FEMALE,2023/08/13,15.16
3192,Anna Ross,1983/09/22,FEMALE,2020-12-09,114.85
1649,Lisa Hall,2003-04-23,FEMALE,2021/02/05,156.44
#10134,Peter Rocha,2001-03-17,F,2020-11-21,196.38
8669,Julia Brown,1983/11/06,MALE,2020-11-20,35.11
#3650,Jerry Brown,2004-10-18,MALE,2023/11/22,135.33
7534,Michelle Rocha,2004-04-17,MALE,2020/12/24,65.42
4610,Jane Price,1972/09/24,F,2021-07-27,132.48
#9590,Clara Taylor,1986/10/12,M,2022/09/28,124.63
#4393,Julia White,1995-09-20,MALE,2020-09-25,175.79
#8059,Jane Green,1988/05/15,FEMALE,2021-04-02,189.82
#10185,Robert Hughes,2002-06-27,MALE,2021/04/29,191.62
#8417,Monica Smith,1976-08-23,M,2022-01-06,85.73
#7650,Michelle Lee,1974/10/28,FEMALE,2021-08-09,140.17
3870,Philip Baker,1978/02/10,FEMALE,2023-03-07,16.24
8656,Karen Nguyen,1988-05-30,F,2022-05-25,188.42
#4341,Amanda Doe,1990-10-25,FEMALE,2023/10/13,44.83
#5341,Michelle Smith,2004-06-08,F,2021-04-10,102.01
1955,Mike Ray,1990-09-18,M,2023-01-02,111.80
#9089,Peter Schmidt,1987/11/14,F,2023-12-16,22.59
9218,Emily Scott,1972/10/06,FEMALE,2021-11-05,183.22
#7610,Karen Smith,1992/04/07,M,2021-05-11,67.89
#7205,Philip Martins,1977-04-04,FEMALE,2021-08-08,199.00
#10671,Renan Kim,1977-04-15,M,2021-01-28,100.92
10092,Michelle Smith,1992/07/28,M,2021/07/07,27.29
3133,Derek Young,1989/04/21,M,2020-10-25,197.47
#9843,Monica White,1994-01-24,M,2021/03/02,27.88
#7263,Peter Green,1970-09-14,M,2021-04-19,131.22
#7249,Arthur Doe,1979-11-05,MALE,2023/10/11,102.99
#2346,Mike Lee,1978-03-07,MALE,2021/10/29,52.26
#7232,Amanda Hughes,1999-11-11,F,2023-02-10,154.39
2837,Peter Schmidt,1983-07-27,M,2021-09-16,118.33
#3177,Anna Carter,1999-11-25,FEMALE,2021-11-16,12.82
7588,Marcia Perez,1997/06/27,FEMALE,2020/05/16,135.60
#3803,Emily Hughes,1996-04-13,F,2021-05-08,140.60
2329,Robert Nguyen,1990-02-08,M,2021/12/29,29.49
#2886,Lisa Ray,2005-04-03,M,2022-12-10,19.90
#8342,Joshua Perez,1983/08/31,F,2023-11-27,81.55
10372,Jack Baker,1978/02/11,MALE,2022-04-20,147.10
#7650,Anna Perez,1978-06-08,MALE,2023-02-05,132.05
6303,Lisa Smith,1984-11-26,MALE,2022-05-12,67.21
2200,Sarah Rocha,1987/06/14,MALE,2023-07-13,36.49
#5041,Renan Ray,1970/01/26,M,2022/02/16,36.31
5463,Michelle Hughes,1990/05/24,FEMALE,2022/05/16,174.94
#8103,Emily Carter,1985/08/14,M,2022/04/19,171.26
7203,Michelle Davis,1999/04/12,F,2020-09-16,40.23
9309,Arthur Ray,1990/03/15,MALE,2023-02-01,110.88
3086,Arthur Taylor,2005-11-25,FEMALE,2021-10-06,41.43
#10716,David Doe,1982-07-08,M,2021/07/24,150.40
#7878,Peter Taylor,2002-02-01,MALE,2020-01-16,67.41
10450,Philip Nguyen,1989/12/05,FEMALE,2020-03-20,128.17
#1838,Renan Baker,1979-11-01,MALE,2021-07-13,135.27
3700,Derek Doe,1987/04/14,M,2020/11/16,55.09
2430,John Johnson,1972/06/13,F,2020/02/04,177.41
#10387,Sarah White,1978-07-26,F,2023-01-19,192.79
5182,Robert Rocha,1987/11/17,FEMALE,2020-03-25,81.42
2973,Karen Thomas,1993-03-10,FEMALE,2020-05-12,25.40
1155,Karen Clark,1972-08-25,F,2022-04-01,31.11
#2045,Bruna Wilson,1986/04/05,M,2021-03-22,183.14
#4663,Karen Davis,1995-10-27,MALE,2022/02/17,177.80
#9810,Derek Perez,1992-06-08,F,2022/01/28,69.40
#1852,Julia Ross,1984-11-05,M,2022/03/20,121.33
10268,Jerry Nguyen,1994-10-07,M,2020/08/29,23.08
9210,Emily Ray,1975/12/27,MALE,2022-05-31,35.67
#10920,Joshua Ray,1974-09-16,F,2023-10-23,190.53
#8404,Derek Scott,1973-04-26,M,2022/01/29,153.12
#10884,Renan Nguyen,1986-12-12,F,2021-04-20,65.46
#2024,Melissa Pereira,1970-04-10,M,2022-10-29,116.77
1199,Diana Brown,1986-05-11,MALE,2023/04/25,109.68
#3273,Jane Wilson,1974-04-20,MALE,2022-08-05,128.63
#5158,Julia Pereira,1988-07-11,F,2023-02-09,151.87
3928,Renan Black,1980/03/15,FEMALE,2021-10-24,158.98
6256,Michelle Thomas,2004-08-15,F,2020-08-02,141.08
#6850,Samantha Pereira,1973-07-13,M,2022-12-27,133.51
8531,Karen Perez,2000-08-17,MALE,2020-08-27,167.26
#8927,Renan Schmidt,1990/03/20,FEMALE,2022/03/10,19.37
#1340,Mike Smith,2001/05/05,M,2020-02-15,25.94
6964,Bruna Ray,1981/06/23,FEMALE,2022-05-04,98.97
#9404,Clara Davis,2004/07/11,M,2020-11-25,42.23
#9444,Philip Doe,1990-02-04,M,2022-06-19,74.42
8355,Julia Young,1993-02-06,F,2021-12-02,115.22
4438,Arthur Brown,2003-04-29,MALE,2021/07/14,83.17
#5562,Monica Thomas,1975/08/29,MALE,2023-02-04,184.81
#8059,Mike Green,2000/09/14,F,2022-01-12,189.45
#5933,Samantha Thomas,1986/10/07,F,2022/11/15,146.61
#10206,Anna Green,1970-10-14,F,2023-01-10,120.59
#10819,Bruna Carter,1990-06-17,F,2022/06/01,117.71
#10673,Julia Doe,1997-11-19,MALE,2022/03/10,151.10
3094,Monica Davis,1978-10-30,FEMALE,2020/09/03,97.90
#10012,Emily Doe,1995-03-26,FEMALE,2023-08-04,77.57
#3935,Emily Scott,1973-04-16,FEMALE,2022-12-31,155.30
2212,Samantha Thomas,1983-03-15,FEMALE,2022-07-20,120.67
#3055,Marcia Schmidt,1972-09-17,FEMALE,2023/01/04,191.68
#3151,Marcia Young,2003-12-18,FEMALE,2021-01-03,57.56
7124,Diana Martins,1972-12-24,F,2023-12-07,61.78
8680,Monica Martins,1990/07/27,F,2022-01-03,182.20
3929,Sarah Hall,1985-09-02,MALE,2023-06-19,103.73
